"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,12.579,-0.87,319.743,391.317,-202.207,-128.689,-14.685,-3.419,285.786,-92.21,96.693,121.264,-1.567,3.111,0.809,-0.808,-1.087,1.262,-0.006,0.002
2,12.276,-0.864,318.861,391.201,-202.278,-124.183,-14.603,-3.507,285.367,-89.226,95.003,115.617,-1.573,3.119,0.795,-0.782,-1.088,1.277,-0.009,0.002
3,12.079,-0.969,318.861,391.201,-202.278,-126.329,-14.694,-3.554,284.903,-85.91,96.88,118.776,-1.574,3.119,0.813,-0.754,-1.09,1.292,-0.012,0.003
4,12.265,-0.961,318.861,391.201,-202.278,-129.086,-14.244,-3.464,284.462,-89.088,98.684,113.887,-1.573,3.119,0.832,-0.783,-1.091,1.279,-0.015,0.003
5,12.425,-0.492,317.565,394.437,-200.579,-126.045,-14.465,-3.598,284.462,-89.088,98.684,120.222,-1.565,3.156,0.831,-0.783,-1.062,1.295,-0.018,0.004
6,12.216,-0.976,317.565,394.437,-200.579,-127.415,-14.464,-3.866,284.462,-89.088,98.684,117.362,-1.566,3.158,0.831,-0.782,-1.062,1.296,-0.021,0.004
7,12.536,-0.935,317.121,397.627,-202.368,-126.796,-14.027,-4.188,285.367,-89.226,95.003,118.507,-1.581,3.188,0.797,-0.78,-1.057,1.309,-0.024,0.004
8,11.875,-1.142,317.121,397.627,-202.368,-122.402,-14.546,-4.178,285.786,-92.21,96.693,117.81,-1.584,3.188,0.809,-0.805,-1.044,1.295,-0.027,0.004
9,12.247,-0.909,317.565,394.437,-200.579,-122.796,-14.509,-3.903,286.25,-95.525,94.816,119.573,-1.566,3.158,0.791,-0.834,-1.041,1.265,-0.029,0.004
10,12.389,-0.801,318.017,397.669,-198.753,-122.417,-14.464,-3.943,286.677,-92.467,96.566,119.626,-1.549,3.179,0.806,-0.806,-1.025,1.29,-0.032,0.004
11,12.316,-1.066,318.416,394.39,-204.067,-124.626,-14.73,-3.849,287.537,-92.274,96.452,121.026,-1.589,3.149,0.801,-0.802,-1.037,1.274,-0.035,0.004
12,12.309,-0.51,318.44,388.132,-200.545,-124.438,-14.422,-3.773,287.119,-89.289,94.762,115.676,-1.561,3.097,0.789,-0.777,-1.038,1.26,-0.037,0.004
13,12.08,-1.051,318.871,385.017,-202.3,-121.292,-14.813,-3.904,287.537,-92.274,96.452,118.539,-1.574,3.07,0.801,-0.802,-1.038,1.234,-0.039,0.004
14,12.708,-0.573,318.44,388.132,-200.545,-126.719,-14.984,-3.76,287.096,-95.452,98.256,121.027,-1.56,3.098,0.818,-0.832,-1.024,1.235,-0.042,0.003
15,12.075,-0.999,318.426,388.207,-204.088,-122.4,-14.593,-3.588,286.227,-89.032,94.889,117.834,-1.59,3.1,0.792,-0.778,-1.071,1.264,-0.044,0.003
16,11.827,-0.911,318.861,391.201,-202.278,-122.993,-14.694,-3.363,286.25,-95.525,94.816,116.706,-1.574,3.119,0.791,-0.836,-1.072,1.248,-0.046,0.002
17,11.865,-1.178,317.996,391.322,-202.334,-124.831,-14.599,-3.862,285.786,-92.21,96.693,120.566,-1.579,3.129,0.809,-0.806,-1.059,1.267,-0.048,0.002
18,12.082,-0.69,317.565,394.437,-200.579,-122.645,-14.206,-3.818,285.786,-92.21,96.693,117.1,-1.566,3.157,0.81,-0.806,-1.043,1.28,-0.05,0.001
19,12.082,-1.288,318.02,385.064,-198.812,-126.853,-14.961,-3.683,284.926,-92.404,96.807,115.558,-1.55,3.08,0.811,-0.811,-1.062,1.241,-0.052,0
20,12.221,-1.04,318.871,385.017,-202.3,-127.811,-14.599,-3.407,284.94,-92.284,93.253,117.807,-1.573,3.07,0.781,-0.811,-1.105,1.239,-0.054,-0.001
21,12.123,-1.328,318.416,394.39,-204.067,-126.665,-14.921,-4.038,285.367,-89.226,95.003,120.22,-1.59,3.15,0.794,-0.78,-1.089,1.293,-0.055,-0.002
22,12.096,-0.736,317.996,391.322,-202.334,-127.234,-15.041,-3.722,285.344,-95.388,98.496,115.182,-1.578,3.128,0.825,-0.836,-1.06,1.253,-0.057,-0.003
23,12.125,-0.733,317.996,391.322,-202.334,-123.354,-14.868,-3.496,286.213,-89.152,98.443,118.465,-1.578,3.128,0.822,-0.779,-1.042,1.277,-0.059,-0.004
24,12.489,-0.655,318.416,394.39,-204.067,-122.067,-14.464,-3.372,285.786,-92.21,96.693,112.807,-1.589,3.148,0.809,-0.808,-1.072,1.277,-0.061,-0.005
25,12.673,-0.646,318.868,397.622,-202.241,-122.101,-14.776,-3.768,285.786,-92.21,96.693,118.481,-1.571,3.169,0.808,-0.806,-1.072,1.29,-0.063,-0.005
26,12.54,-0.681,318.416,394.39,-204.067,-124.034,-14.692,-4.042,285.786,-92.21,96.693,119.876,-1.589,3.148,0.808,-0.806,-1.072,1.278,-0.065,-0.006
27,12.013,-0.791,317.542,400.695,-204.101,-125.499,-14.24,-3.636,286.213,-89.152,98.443,116.06,-1.595,3.208,0.824,-0.779,-1.041,1.318,-0.066,-0.007
28,12.323,-0.967,318.438,400.737,-200.486,-122.384,-14.866,-4.085,286.655,-85.974,96.639,117.409,-1.561,3.199,0.805,-0.748,-1.04,1.33,-0.068,-0.008
29,12.088,-0.486,317.542,400.695,-204.101,-127.948,-14.693,-3.636,286.655,-85.974,96.639,115.984,-1.595,3.207,0.806,-0.749,-1.04,1.33,-0.069,-0.008
30,12.543,-0.427,317.111,403.81,-202.346,-124.657,-14.77,-3.631,286.655,-85.974,96.639,119.642,-1.581,3.236,0.805,-0.749,-1.025,1.344,-0.071,-0.008
31,11.945,-0.522,316.677,400.816,-204.156,-123.639,-14.454,-3.771,287.546,-86.231,96.513,118.973,-1.6,3.217,0.803,-0.749,-1.008,1.329,-0.072,-0.009
32,12.405,-0.533,317.111,403.81,-202.346,-125.787,-14.237,-3.732,287.546,-86.231,96.513,116.771,-1.582,3.236,0.804,-0.749,-1.006,1.341,-0.073,-0.009
33,12.139,-0.162,315.795,400.7,-204.227,-126.967,-14.462,-3.593,287.546,-86.231,96.513,118.875,-1.604,3.223,0.803,-0.749,-0.992,1.33,-0.074,-0.009
34,12.072,-0.383,316.691,400.742,-200.613,-122.58,-14.463,-3.678,288.406,-86.037,96.398,116.78,-1.571,3.215,0.799,-0.745,-0.976,1.328,-0.075,-0.009
35,12.228,-0.752,316.247,403.931,-202.402,-128.345,-14.463,-4.041,288.406,-86.037,96.398,116.098,-1.587,3.247,0.799,-0.744,-0.975,1.343,-0.075,-0.008
36,12.153,-0.146,316.247,403.931,-202.402,-123.478,-14.325,-3.583,287.965,-89.215,98.202,120.752,-1.587,3.245,0.817,-0.775,-0.976,1.329,-0.075,-0.008
37,11.873,-0.537,316.691,400.742,-200.613,-128.69,-14.682,-3.988,287.965,-89.215,98.202,118.236,-1.572,3.216,0.816,-0.773,-0.978,1.316,-0.075,-0.008
