"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,21.98,-7.772,387.154,547.248,-340.473,-111.823,-24.767,4.539,341.168,617.464,114.334,161.249,-2.177,3.61,0.779,4.584,-1.514,4.066,0,-0.001
2,22.309,-8.247,387.608,537.875,-338.706,-104.358,-24.9,4.657,340.741,614.406,112.584,161.876,-2.162,3.546,0.767,4.566,-1.527,4.023,0,-0.003
3,21.963,-8.424,387.608,537.875,-338.706,-108.523,-24.857,4,340.313,611.348,110.834,162.647,-2.163,3.546,0.755,4.551,-1.542,4.016,0.001,-0.004
4,21.982,-8.336,387.608,537.875,-338.706,-113.087,-24.852,3.82,340.741,614.406,112.584,161.197,-2.163,3.546,0.767,4.569,-1.528,4.025,0.001,-0.005
5,22.203,-8.151,388.06,541.107,-336.88,-112.675,-25.18,3.502,340.313,611.348,110.834,163.247,-2.148,3.563,0.754,4.553,-1.541,4.025,0.001,-0.006
6,22.444,-7.615,388.48,544.175,-338.613,-109.362,-25.355,3.633,340.741,614.406,112.584,159.315,-2.156,3.578,0.766,4.569,-1.539,4.041,0,-0.007
7,22.3,-7.521,388.48,544.175,-338.613,-106.276,-24.819,3.945,339.872,608.17,112.637,161.14,-2.157,3.577,0.769,4.534,-1.554,4.024,0,-0.008
8,22.841,-6.943,388.901,547.243,-340.346,-107.308,-25.038,4.175,340.313,611.348,110.834,166.166,-2.164,3.592,0.754,4.551,-1.564,4.039,0,-0.009
9,22.078,-7.132,388.911,541.06,-340.368,-105.667,-24.722,4.221,339.872,608.17,112.637,163.332,-2.166,3.552,0.77,4.533,-1.566,4.009,-0.001,-0.01
10,22.447,-7.511,389.355,537.87,-338.579,-107.476,-24.629,4.267,339.872,608.17,112.637,164.429,-2.151,3.528,0.77,4.533,-1.565,3.996,-0.001,-0.011
11,21.987,-7.924,389.775,540.939,-340.312,-108.371,-24.412,4.132,339.453,611.154,110.948,161.663,-2.161,3.545,0.759,4.561,-1.591,4.018,-0.002,-0.012
12,22.201,-7.988,389.355,537.87,-338.579,-108.578,-24.502,4.089,339.872,608.17,112.637,164.1,-2.152,3.529,0.77,4.533,-1.566,3.997,-0.003,-0.013
13,22.681,-7.978,389.799,534.681,-336.79,-108.144,-24.712,4.44,338.98,608.427,112.764,160.833,-2.137,3.504,0.773,4.546,-1.58,3.989,-0.004,-0.013
14,22.342,-7.844,388.935,534.802,-336.846,-107.764,-24.814,4.136,339.026,608.096,109.198,163.32,-2.143,3.513,0.746,4.544,-1.581,3.993,-0.005,-0.014
15,21.935,-7.974,388.507,525.313,-335.15,-110.527,-24.813,4.357,339.026,608.096,109.198,158.69,-2.135,3.455,0.746,4.543,-1.57,3.962,-0.006,-0.015
