"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.662,-2.026,323.428,-122.786,134.686,-32.753,-16.383,-0.814,258.586,-97.184,-68.477,34.35,1.103,-0.958,-0.735,-0.951,-0.987,-0.955,-0.001,0.025
2,14.761,-1.455,323.449,-116.44,138.266,-34.516,-17.22,-0.768,258.158,-100.243,-70.228,36.334,1.131,-0.91,-0.757,-0.983,-0.99,-0.942,-0.001,0.038
3,14.61,-1.597,323.879,-119.555,136.512,-36.711,-16.866,-0.409,258.144,-100.363,-66.673,35.678,1.116,-0.933,-0.721,-0.986,-0.99,-0.956,-0.002,0.051
4,14.15,-1.976,323.449,-116.44,138.266,-32.314,-16.607,-0.498,258.158,-100.243,-70.228,31.481,1.129,-0.908,-0.755,-0.984,-0.99,-0.942,-0.003,0.064
5,14.79,-1.568,323.449,-116.44,138.266,-31.718,-16.374,-0.817,258.158,-100.243,-70.228,32.182,1.131,-0.91,-0.754,-0.983,-0.989,-0.942,-0.003,0.078
6,14.841,-1.825,323.005,-113.25,136.478,-35.215,-17.05,-0.87,258.586,-97.184,-68.477,37.065,1.119,-0.885,-0.738,-0.951,-0.973,-0.914,-0.004,0.092
7,14.4,-1.713,323.425,-110.182,134.745,-36.491,-16.773,-0.727,258.586,-97.184,-68.477,36.729,1.103,-0.86,-0.737,-0.952,-0.988,-0.901,-0.005,0.105
8,14.709,-1.689,323.456,-110.018,138.303,-37.43,-16.643,-0.323,258.586,-97.184,-68.477,34.683,1.131,-0.859,-0.736,-0.953,-0.972,-0.901,-0.006,0.119
9,14.74,-1.781,323.425,-110.182,134.745,-32.758,-16.465,-0.551,258.122,-93.869,-66.6,37.2,1.104,-0.86,-0.719,-0.922,-0.989,-0.887,-0.007,0.133
10,14.795,-1.729,323.446,-103.835,138.325,-34.237,-16.462,-0.096,258.167,-94.2,-70.167,37.188,1.132,-0.81,-0.753,-0.926,-0.988,-0.862,-0.008,0.147
11,14.854,-1.394,323.877,-106.95,136.57,-34.793,-16.362,-0.284,258.167,-94.2,-70.167,37.205,1.117,-0.834,-0.753,-0.926,-1.003,-0.875,-0.009,0.161
12,14.763,-1.451,323.002,-100.645,136.536,-34.388,-16.828,-0.732,258.167,-94.2,-70.167,34.241,1.119,-0.787,-0.755,-0.924,-0.988,-0.848,-0.01,0.175
13,14.752,-1.217,323.433,-103.76,134.782,-33.308,-16.65,-0.323,257.703,-90.885,-68.29,31.784,1.104,-0.811,-0.737,-0.895,-1.005,-0.848,-0.012,0.189
14,14.648,-1.373,323.433,-103.76,134.782,-34.365,-16.825,-0.815,257.703,-90.885,-68.29,34.294,1.104,-0.811,-0.738,-0.893,-1.006,-0.847,-0.013,0.203
15,14.784,-1.378,323.853,-100.692,133.049,-36.345,-16.505,-0.283,258.167,-94.2,-70.167,32.495,1.089,-0.785,-0.754,-0.926,-1.018,-0.848,-0.014,0.217
16,14.574,-1.214,324.297,-103.882,134.838,-32.579,-16.793,-0.821,258.167,-94.2,-70.167,34.581,1.101,-0.81,-0.755,-0.924,-1.019,-0.86,-0.015,0.231
17,14.491,-1.602,324.305,-97.46,134.874,-31.397,-16.464,-0.231,258.609,-91.022,-71.97,34.727,1.101,-0.758,-0.77,-0.893,-1.017,-0.818,-0.017,0.244
18,14.32,-0.971,324.297,-103.882,134.838,-32.551,-16.244,-0.725,257.703,-90.885,-68.29,34.733,1.1,-0.811,-0.735,-0.893,-1.021,-0.847,-0.018,0.258
19,14.964,-1.46,324.749,-100.65,136.663,-32.802,-16.96,-1.132,257.74,-97.258,-71.917,32.818,1.115,-0.783,-0.774,-0.954,-1.036,-0.859,-0.02,0.271
20,14.962,-0.919,324.305,-97.46,134.874,-38.941,-16.865,-0.549,257.74,-97.258,-71.917,34.561,1.102,-0.76,-0.774,-0.956,-1.036,-0.847,-0.022,0.285
21,15.014,-1.547,323.874,-94.345,136.629,-34.589,-17.006,-0.405,257.276,-93.943,-70.04,38.164,1.118,-0.735,-0.757,-0.926,-1.022,-0.82,-0.023,0.298
