"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,27.218,-0.592,366.743,225.718,-176.431,-26.476,-28.244,-2.281,276.539,68.977,69.455,19.642,-1.148,1.565,0.537,0.642,-2.026,1.168,-0.008,0.021
2,27.238,-0.363,366.323,222.649,-174.698,-27.56,-28.594,-2.455,277.003,65.662,67.578,16.723,-1.137,1.545,0.517,0.611,-2.012,1.143,-0.012,0.032
3,27.018,-0.839,366.323,222.649,-174.698,-24.707,-28.543,-2.312,277.885,59.362,67.391,16.054,-1.138,1.546,0.514,0.551,-1.994,1.117,-0.015,0.042
4,26.928,-0.581,365.448,228.954,-174.732,-28.268,-28.368,-2.705,277.839,59.693,70.957,15.792,-1.141,1.593,0.548,0.555,-1.968,1.145,-0.018,0.052
5,27.057,-0.294,365.028,225.886,-172.999,-28.469,-28.622,-2.625,278.303,56.378,69.08,17.885,-1.13,1.573,0.529,0.524,-1.953,1.119,-0.02,0.062
6,26.753,-0.358,364.597,229.001,-171.245,-27.122,-28.533,-2.578,279.149,56.451,72.52,16.819,-1.12,1.596,0.559,0.523,-1.909,1.131,-0.023,0.071
7,26.492,-0.278,364.597,229.001,-171.245,-24.358,-29.067,-3.02,278.708,53.273,74.323,18.89,-1.121,1.596,0.574,0.496,-1.912,1.12,-0.024,0.08
8,26.989,-0.222,364.145,225.769,-173.07,-29.992,-28.68,-3.16,279.149,56.451,72.52,15.358,-1.133,1.575,0.558,0.525,-1.91,1.12,-0.025,0.089
9,26.972,-0.307,363.294,225.816,-169.583,-28.369,-28.618,-3.066,280.031,50.151,72.332,12.925,-1.112,1.58,0.555,0.466,-1.866,1.095,-0.026,0.097
10,26.886,-0.112,362.874,222.747,-167.85,-25.458,-28.787,-3.289,280.495,46.836,70.456,15.378,-1.101,1.559,0.536,0.436,-1.851,1.07,-0.026,0.105
11,26.883,-0.399,362.422,219.516,-169.676,-32.528,-28.965,-3.153,281.341,46.91,73.895,18.618,-1.115,1.54,0.565,0.435,-1.82,1.057,-0.026,0.113
12,27.022,-0.34,361.127,222.752,-167.977,-31.783,-29.1,-2.881,281.769,49.968,75.646,18.245,-1.107,1.568,0.58,0.461,-1.779,1.082,-0.025,0.121
13,26.567,-0.12,361.558,219.637,-169.731,-30.009,-28.966,-3.241,282.628,50.162,75.531,17.889,-1.119,1.543,0.577,0.462,-1.775,1.069,-0.024,0.128
14,26.09,-0.133,360.255,216.452,-168.069,-26.745,-29.274,-2.981,282.628,50.162,75.531,16.098,-1.113,1.526,0.576,0.461,-1.75,1.058,-0.022,0.134
15,26.45,0.082,359.832,225.989,-166.278,-30.005,-29.054,-3.192,283.975,40.546,73.467,14.057,-1.1,1.595,0.556,0.374,-1.717,1.056,-0.019,0.14
16,26.042,0.208,358.53,222.804,-164.616,-31.883,-29.453,-3.516,284.38,50.098,75.29,14.688,-1.094,1.578,0.57,0.46,-1.676,1.083,-0.016,0.146
17,26.013,-0.08,358.078,219.572,-166.442,-27.717,-29.308,-3.203,285.262,43.798,75.103,18.25,-1.108,1.558,0.567,0.401,-1.659,1.045,-0.013,0.152
18,26.099,0.106,357.657,216.504,-164.709,-30.339,-29.502,-3.429,285.262,43.798,75.103,13.551,-1.097,1.537,0.566,0.402,-1.646,1.033,-0.008,0.157
