"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,15.089,-4.558,330.528,-415.849,-135.886,-48.756,-18.21,-1.619,296.9,-409.398,-20.139,44.646,-0.999,-3.182,-0.233,-3.497,-1.249,-3.331,-0.012,-0.061
2,15.158,-4.082,330.504,-409.591,-139.408,-48.239,-18.075,-1.982,298.638,-396.925,-20.246,45.015,-1.026,-3.135,-0.232,-3.369,-1.228,-3.247,-0.017,-0.09
3,15.054,-4.008,330.081,-400.055,-137.616,-46.214,-17.946,-1.259,299.043,-387.374,-18.422,50.46,-1.014,-3.066,-0.216,-3.286,-1.198,-3.171,-0.022,-0.119
4,14.718,-4.302,330.502,-396.987,-139.349,-40.865,-18.168,-1.123,299.053,-381.331,-18.361,48.322,-1.027,-3.038,-0.216,-3.235,-1.213,-3.132,-0.026,-0.146
5,14.587,-4.991,330.946,-400.176,-137.561,-46.95,-18.168,-1.219,298.184,-374.911,-21.728,49.008,-1.012,-3.056,-0.245,-3.19,-1.244,-3.119,-0.03,-0.171
6,14.912,-5.122,330.502,-396.987,-139.349,-44.186,-18.089,-1.712,298.612,-371.853,-19.978,47.863,-1.026,-3.036,-0.23,-3.157,-1.228,-3.093,-0.033,-0.195
7,14.74,-5.48,330.512,-403.17,-139.371,-43.554,-18.358,-1.545,297.302,-368.611,-21.541,47.807,-1.027,-3.082,-0.245,-3.144,-1.261,-3.111,-0.036,-0.218
8,14.309,-5.651,329.186,-400.097,-141.231,-42.676,-18.483,-1.493,296.838,-365.296,-19.664,49.281,-1.046,-3.07,-0.23,-3.121,-1.25,-3.094,-0.038,-0.239
9,14.907,-6.206,327.452,-400.167,-137.814,-40.82,-18.633,-1.723,296.848,-359.253,-19.603,51.302,-1.024,-3.085,-0.23,-3.068,-1.207,-3.077,-0.041,-0.26
10,14.165,-6.113,326.554,-387.604,-141.37,-37.552,-18.822,-1.945,296.42,-362.312,-21.353,51.676,-1.056,-2.996,-0.246,-3.098,-1.224,-3.045,-0.043,-0.279
11,14.669,-5.581,324.804,-374.995,-141.438,-38.408,-18.813,-1.41,295.956,-358.996,-19.477,48.116,-1.061,-2.915,-0.23,-3.076,-1.196,-2.992,-0.044,-0.296
12,14.799,-4.392,326.073,-359.369,-146.6,-36.303,-19.17,-2.121,296.848,-359.253,-19.603,51.637,-1.097,-2.786,-0.232,-3.067,-1.221,-2.92,-0.046,-0.313
13,14.648,-3.589,326.919,-334.206,-149.97,-41.6,-18.91,-1.848,295.966,-352.953,-19.416,50.945,-1.121,-2.586,-0.23,-3.023,-1.265,-2.793,-0.047,-0.328
14,15.364,-2.159,329.932,-305.98,-154.946,-39.211,-19.037,-1.14,296.835,-346.717,-19.469,57.712,-1.146,-2.349,-0.23,-2.963,-1.316,-2.64,-0.048,-0.341
15,15.848,-0.568,334.25,-287.173,-161.643,-41.049,-19.03,-0.651,296.393,-349.895,-17.665,55.246,-1.181,-2.181,-0.215,-2.996,-1.413,-2.564,-0.048,-0.352
16,15.881,0.563,338.148,-271.435,-166.607,-40.137,-19.042,0.334,295.975,-346.911,-19.355,47.377,-1.205,-2.041,-0.23,-2.978,-1.51,-2.478,-0.05,-0.361
17,16.468,0.634,342.934,-262.076,-167.994,-38.76,-19.342,0.564,295.975,-346.911,-19.355,57.367,-1.196,-1.943,-0.231,-2.979,-1.589,-2.423,-0.052,-0.368
18,16.797,0.373,347.286,-255.711,-171.19,-41.969,-19.708,0.697,294.224,-346.847,-19.114,53.308,-1.204,-1.871,-0.231,-2.997,-1.703,-2.387,-0.054,-0.373
19,16.587,-0.132,351.179,-258.999,-176.25,-36.09,-19.805,0.394,293.355,-353.083,-19.06,53.701,-1.228,-1.873,-0.232,-3.058,-1.8,-2.413,-0.057,-0.376
20,16.729,-2.097,352.508,-274.677,-174.449,-38.234,-20.121,0.289,292.009,-356.124,-13.576,50.353,-1.21,-1.973,-0.186,-3.099,-1.819,-2.483,-0.062,-0.377
21,16.484,-3.102,353.375,-287.403,-174.452,-40.013,-19.626,0.212,289.866,-365.492,-18.713,54.303,-1.207,-2.057,-0.231,-3.203,-1.896,-2.574,-0.067,-0.377
22,16.107,-4.446,352.503,-293.703,-174.545,-38.711,-19.271,-0.069,288.101,-365.548,-14.918,50.66,-1.212,-2.104,-0.198,-3.223,-1.905,-2.607,-0.074,-0.376
