"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,15.509,-0.644,333.11,-576.311,126.192,-20.551,-18.171,-0.512,283.218,-510.959,0.224,6.258,1.009,-4.393,-0.062,-4.581,-0.408,-4.479,-0.001,0.033
2,15.541,-0.597,332.658,-579.543,124.367,-17.747,-18.179,-1.402,282.326,-523.358,3.77,8.323,0.996,-4.423,-0.03,-4.704,-0.41,-4.552,-0.002,0.067
3,15.418,-0.983,332.668,-585.726,124.345,-14.237,-18.184,-2.397,280.588,-535.831,3.877,6.832,0.996,-4.469,-0.029,-4.842,-0.444,-4.64,-0.003,0.1
4,15.547,-1.407,333.06,-595.426,118.995,-17.311,-18.213,-2.43,280.137,-545.051,5.62,8.314,0.954,-4.537,-0.013,-4.933,-0.474,-4.718,-0.004,0.132
5,15.281,-1.688,333.514,-604.799,120.762,-14.651,-17.807,-2.702,279.732,-554.603,3.797,5.094,0.965,-4.601,-0.029,-5.026,-0.49,-4.795,-0.006,0.163
6,15.318,-2.129,333.516,-617.404,120.703,-19.167,-18.292,-2.917,278.84,-567.002,7.343,7.832,0.965,-4.696,0.002,-5.155,-0.494,-4.905,-0.008,0.192
7,16.145,-2.309,334.36,-623.872,117.179,-12.729,-18.438,-3.199,277.948,-579.401,10.89,2.394,0.938,-4.732,0.034,-5.283,-0.525,-4.983,-0.01,0.221
8,16.215,-2.627,335.252,-629.939,117.228,-14.336,-18.515,-3.008,278.402,-588.759,8.952,4.582,0.936,-4.765,0.016,-5.361,-0.54,-5.035,-0.013,0.247
9,16.103,-2.785,336.119,-642.665,117.225,-15.492,-17.886,-3.4,278.866,-592.074,7.075,5.074,0.934,-4.848,0.001,-5.381,-0.553,-5.09,-0.016,0.272
10,16.151,-2.962,336.564,-645.854,119.014,-15.276,-18.143,-3.23,279.712,-592,10.515,5.755,0.946,-4.865,0.031,-5.364,-0.524,-5.092,-0.019,0.295
11,16.453,-2.978,338.32,-652.042,119.119,-10.295,-17.928,-2.73,279.712,-592,10.515,2.941,0.943,-4.887,0.032,-5.366,-0.553,-5.104,-0.023,0.316
