"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,18.824,-1.634,311.457,41.79,-19.83,-39.796,-23.245,3.898,277.447,3.461,-34.453,62.886,-0.102,0.346,-0.398,0.018,-0.901,0.191,-0.003,0.074
2,18.623,-1.573,311.904,25.996,-18.1,-44.248,-23.152,3.987,277.865,0.476,-32.764,61.498,-0.088,0.217,-0.382,-0.01,-0.886,0.11,-0.004,0.113
3,18.683,-1.486,312.351,10.202,-16.369,-37.699,-23.361,3.534,277.46,-9.076,-34.587,61.086,-0.074,0.088,-0.4,-0.096,-0.903,0.001,-0.003,0.151
4,19.033,-2.073,311.923,0.712,-14.673,-38.136,-23.047,4.222,277.019,-12.254,-32.783,64.726,-0.059,0.012,-0.383,-0.127,-0.889,-0.053,-0.002,0.189
5,19.118,-2.521,311.505,-14.961,-12.999,-36.136,-23.263,4.128,275.722,-21.548,-34.48,58.579,-0.045,-0.114,-0.401,-0.213,-0.909,-0.161,-0.001,0.227
6,19.164,-2.641,311.952,-30.755,-11.269,-32.745,-23.54,3.675,274.853,-27.784,-34.427,61.312,-0.031,-0.242,-0.403,-0.27,-0.928,-0.255,0.001,0.263
7,19.247,-2.896,311.104,-43.313,-7.84,-31.161,-23.041,3.78,274.007,-40.514,-34.446,63.923,-0.002,-0.344,-0.403,-0.389,-0.914,-0.365,0.004,0.299
8,19.369,-3.303,311.537,-59.033,-9.654,-36.233,-23.358,3.459,272.687,-55.971,-32.65,62.327,-0.017,-0.471,-0.389,-0.534,-0.951,-0.5,0.006,0.333
9,19.546,-3.392,311.96,-68.569,-11.445,-32.086,-22.815,2.444,271.413,-71.759,-34.42,62.746,-0.031,-0.547,-0.405,-0.68,-0.999,-0.609,0.009,0.366
10,19.624,-3.206,311.539,-71.638,-9.712,-29.277,-22.942,1.373,269.675,-84.231,-34.313,60.937,-0.016,-0.574,-0.407,-0.798,-1.021,-0.678,0.012,0.396
11,19.498,-3.26,311.983,-74.827,-7.924,-28.661,-22.8,0.736,267.937,-96.704,-34.206,61.205,-0.002,-0.599,-0.409,-0.919,-1.058,-0.747,0.015,0.424
12,20.013,-3.385,312.882,-87.39,-4.368,-30.767,-22.349,0.116,266.663,-112.492,-35.976,61.261,0.028,-0.699,-0.426,-1.072,-1.092,-0.87,0.018,0.45
13,20.097,-3.66,314.177,-90.626,-6.067,-25.507,-22.527,-0.054,265.389,-128.28,-37.746,59.031,0.015,-0.721,-0.445,-1.228,-1.158,-0.953,0.021,0.474
14,20.089,-4.073,315.482,-100.046,-7.787,-28.785,-22.291,-0.281,264.092,-137.574,-39.443,57.685,0.001,-0.793,-0.463,-1.322,-1.224,-1.034,0.023,0.496
15,19.893,-3.928,316.801,-109.541,-5.965,-22.028,-21.975,-0.905,264.105,-150.111,-39.577,58.748,0.015,-0.866,-0.463,-1.44,-1.239,-1.127,0.025,0.515
16,19.633,-4.544,317.7,-122.103,-2.409,-28.412,-21.748,-1.074,263.7,-159.662,-41.4,56.362,0.042,-0.962,-0.48,-1.534,-1.256,-1.221,0.026,0.531
17,19.917,-4.709,318.997,-137.944,-4.166,-24.157,-21.628,-1.447,262.403,-168.957,-43.097,61.574,0.029,-1.084,-0.499,-1.63,-1.322,-1.33,0.027,0.545
18,19.575,-5.869,319.92,-156.765,2.911,-31.084,-21.531,-2.062,261.998,-178.508,-44.921,61.591,0.084,-1.226,-0.517,-1.723,-1.324,-1.45,0.027,0.556
19,20.069,-6.293,321.249,-172.443,4.712,-25.797,-21.912,-2.417,261.584,-194.103,-46.805,58.379,0.099,-1.344,-0.537,-1.876,-1.356,-1.583,0.027,0.564
20,20.228,-7.016,322.118,-197.773,4.65,-30.182,-21.24,-2.859,261.597,-206.639,-46.939,55.939,0.099,-1.538,-0.536,-1.996,-1.371,-1.743,0.025,0.569
21,19.804,-7.487,323.017,-210.336,8.206,-26.293,-21.372,-2.811,261.597,-206.639,-46.939,57.363,0.126,-1.631,-0.537,-1.996,-1.372,-1.794,0.024,0.571
22,20.01,-8.537,323.447,-213.451,6.452,-30.335,-21.063,-2.955,260.715,-200.339,-46.752,53.758,0.112,-1.65,-0.535,-1.941,-1.404,-1.78,0.021,0.57
23,20.023,-8.144,324.288,-207.314,2.986,-28.603,-20.988,-2.907,260.715,-200.339,-46.752,53.43,0.085,-1.599,-0.535,-1.941,-1.434,-1.751,0.018,0.567
24,20.286,-6.822,323.421,-194.588,2.989,-28.341,-21.302,-2.059,259.368,-190.724,-44.687,56.236,0.086,-1.507,-0.519,-1.86,-1.439,-1.664,0.015,0.561
25,20.246,-5.95,323.418,-181.984,3.047,-33.561,-21.487,-1.743,259.378,-184.681,-44.626,55.189,0.086,-1.411,-0.519,-1.802,-1.439,-1.585,0.011,0.553
26,20.638,-5.928,323.395,-175.726,-0.474,-29.003,-21.227,-1.31,258.473,-171.888,-44.366,55.847,0.06,-1.362,-0.517,-1.684,-1.472,-1.505,0.006,0.544
27,20.374,-5.728,325.141,-175.73,-0.348,-31.614,-21.053,-1.445,258.473,-171.888,-44.366,51.986,0.06,-1.355,-0.517,-1.684,-1.501,-1.501,0.001,0.534
28,19.984,-5.891,324.711,-172.615,1.407,-31.817,-20.961,-1.033,258.901,-168.83,-42.616,57.403,0.072,-1.332,-0.498,-1.652,-1.47,-1.474,-0.004,0.522
29,19.807,-5.988,324.267,-169.426,-0.382,-33.288,-21.173,-0.547,259.365,-172.145,-44.492,58.03,0.058,-1.309,-0.517,-1.684,-1.468,-1.475,-0.01,0.51
30,19.661,-6.036,324.711,-172.615,1.407,-30.385,-20.418,-0.717,259.806,-168.967,-46.296,53.603,0.071,-1.332,-0.53,-1.649,-1.465,-1.473,-0.017,0.498
31,19.455,-5.938,325.141,-175.73,-0.348,-31.465,-20.684,-0.945,260.247,-178.445,-44.68,53.855,0.057,-1.355,-0.515,-1.738,-1.464,-1.525,-0.023,0.484
32,19.891,-5.623,323.825,-178.841,-2.229,-32.536,-21.039,-0.95,259.378,-184.681,-44.626,53.734,0.044,-1.385,-0.517,-1.805,-1.469,-1.572,-0.03,0.47
33,19.891,-5.842,323.839,-178.915,1.314,-28.61,-20.862,-1.248,259.832,-194.039,-46.564,50.642,0.072,-1.385,-0.535,-1.892,-1.452,-1.611,-0.037,0.456
34,19.703,-6.085,323.841,-191.52,1.256,-28.444,-20.81,-1.213,259.832,-194.039,-46.564,56.981,0.07,-1.483,-0.534,-1.892,-1.452,-1.665,-0.044,0.441
35,19.49,-6.198,322.549,-200.888,2.896,-31.671,-20.887,-1.432,259.846,-206.575,-46.698,50.274,0.083,-1.563,-0.536,-2.014,-1.424,-1.764,-0.051,0.425
36,19.449,-6.027,323.423,-207.193,2.93,-31.365,-20.752,-1.564,259.868,-213.069,-46.771,53.801,0.083,-1.609,-0.536,-2.077,-1.438,-1.817,-0.059,0.408
37,19.536,-6.2,324.319,-207.151,6.544,-29.267,-20.531,-1.741,258.977,-212.812,-46.645,54.196,0.111,-1.603,-0.536,-2.081,-1.457,-1.815,-0.066,0.39
38,19.704,-6.593,323.891,-216.641,8.24,-32.018,-20.627,-1.965,258.535,-215.99,-44.841,49.53,0.125,-1.679,-0.52,-2.114,-1.444,-1.872,-0.073,0.372
39,19.914,-6.875,323.447,-213.451,6.452,-32.915,-20.855,-2.33,257.653,-209.69,-44.654,51.225,0.112,-1.655,-0.52,-2.058,-1.463,-1.834,-0.081,0.353
40,20.075,-6.861,322.996,-216.683,4.626,-34.675,-21.171,-1.978,258.522,-203.453,-44.707,50.078,0.098,-1.683,-0.52,-1.991,-1.444,-1.82,-0.088,0.333
41,20.287,-7.186,323.899,-210.219,8.277,-37.608,-21.228,-1.21,258.927,-193.902,-42.884,50.133,0.127,-1.626,-0.502,-1.897,-1.426,-1.747,-0.095,0.313
42,19.863,-6.642,323.447,-213.451,6.452,-33.989,-21.317,-0.807,259.378,-184.681,-44.626,49.102,0.112,-1.656,-0.518,-1.805,-1.425,-1.722,-0.102,0.293
