"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,10.839,2.667,303.516,437.839,32.985,-118.672,-12.957,-7.57,274.388,162.963,120.501,70.102,0.312,3.655,1.069,1.536,0.095,2.649,0,0
2,11.139,3.328,303.946,434.724,31.23,-117.249,-13.17,-7.572,274.839,159.528,122.178,71.837,0.297,3.622,1.082,1.502,0.095,2.615,-0.001,0.002
3,11.109,2.658,303.526,431.656,32.963,-119.438,-12.983,-7.398,274.852,159.648,118.624,76.803,0.312,3.604,1.049,1.502,0.096,2.605,-0.001,0.004
4,11.095,2.654,303.946,434.724,31.23,-112.37,-12.631,-7.485,275.28,162.706,120.374,72.649,0.297,3.624,1.065,1.528,0.097,2.628,-0.002,0.006
5,10.969,2.716,303.516,437.839,32.985,-113.705,-12.998,-7.434,275.698,159.722,122.064,72.253,0.312,3.655,1.078,1.498,0.128,2.628,-0.002,0.008
6,11.05,2.34,303.095,434.771,34.718,-116.766,-12.687,-7.492,275.234,163.037,123.94,70.148,0.327,3.636,1.098,1.532,0.143,2.634,-0.003,0.011
7,11.018,2.618,303.095,434.771,34.718,-111.315,-12.901,-7.258,274.816,166.021,122.251,71.564,0.327,3.635,1.083,1.561,0.127,2.648,-0.003,0.013
8,11.404,2.62,303.071,441.029,31.196,-113.311,-12.642,-7.541,274.816,166.021,122.251,70.834,0.299,3.688,1.084,1.562,0.114,2.677,-0.002,0.016
9,10.895,3.33,302.651,437.961,32.929,-115.068,-12.993,-7.537,274.816,166.021,122.251,72.176,0.312,3.665,1.083,1.562,0.128,2.664,-0.002,0.018
10,11.567,2.914,302.221,441.076,34.684,-113.841,-12.817,-7.173,274.816,166.021,122.251,73.674,0.33,3.697,1.084,1.56,0.146,2.68,-0.002,0.021
11,11.054,3.239,302.221,441.076,34.684,-113.023,-13.177,-7.536,274.388,162.963,120.501,74.999,0.328,3.696,1.068,1.536,0.128,2.668,-0.002,0.024
12,11.231,3.181,302.651,437.961,32.929,-111.99,-13.17,-7.626,275.28,162.706,120.374,75.738,0.313,3.665,1.063,1.529,0.129,2.648,-0.001,0.027
13,11.061,3.501,302.641,444.144,32.951,-111.078,-12.937,-7.616,275.28,162.706,120.374,74.775,0.313,3.716,1.064,1.529,0.13,2.674,0,0.03
14,11.201,3.058,302.221,441.076,34.684,-109.341,-12.857,-7.844,275.708,165.764,122.125,70.132,0.328,3.697,1.079,1.555,0.162,2.675,0,0.033
15,11.255,3.232,302.221,441.076,34.684,-115.251,-13.079,-7.487,275.708,165.764,122.125,75.449,0.329,3.696,1.078,1.554,0.162,2.674,0.001,0.037
16,11.154,3.151,303.085,440.954,34.74,-113.703,-12.712,-7.618,275.708,165.764,122.125,75.081,0.328,3.685,1.079,1.554,0.145,2.67,0.002,0.04
17,11.355,2.632,303.093,447.376,34.777,-115.99,-13.304,-7.662,275.708,165.764,122.125,70.825,0.329,3.74,1.077,1.555,0.145,2.699,0.003,0.043
18,11.374,3.407,303.093,447.376,34.777,-114.931,-13.217,-7.347,275.244,169.08,124.001,69.007,0.329,3.738,1.097,1.587,0.144,2.714,0.005,0.047
19,11.043,3.314,301.346,447.38,34.65,-112.747,-12.731,-7.312,275.244,169.08,124.001,68.35,0.329,3.76,1.099,1.587,0.179,2.722,0.006,0.05
20,11.156,3.585,302.662,450.491,36.531,-114.461,-12.648,-7.443,275.244,169.08,124.001,70.802,0.343,3.769,1.099,1.587,0.161,2.73,0.007,0.054
21,11.02,3.662,302.672,444.307,36.51,-117.573,-13.17,-7.621,275.244,169.08,124.001,69.348,0.343,3.717,1.097,1.588,0.159,2.703,0.009,0.058
22,11.369,3.391,302.662,450.491,36.531,-112.752,-12.77,-7.129,275.244,169.08,124.001,74.385,0.344,3.769,1.098,1.586,0.161,2.729,0.01,0.062
23,11.294,3.222,302.228,447.497,34.721,-113.482,-13.268,-6.995,275.244,169.08,124.001,72.889,0.329,3.75,1.097,1.585,0.161,2.718,0.012,0.066
24,10.843,2.85,301.766,450.449,32.917,-114.294,-12.906,-7.434,275.685,172.258,122.198,72.996,0.313,3.782,1.08,1.614,0.163,2.747,0.013,0.069
25,11.202,2.876,302.649,450.565,32.988,-112.727,-13.128,-7.311,276.577,172.001,122.071,72.211,0.314,3.772,1.074,1.606,0.162,2.738,0.015,0.073
26,11.05,3.039,302.218,453.68,34.743,-113.886,-12.948,-7.67,276.149,168.942,120.321,75.109,0.328,3.803,1.06,1.581,0.163,2.742,0.016,0.078
27,10.921,2.77,302.662,450.491,36.531,-119.12,-12.499,-7.806,276.149,168.942,120.321,71.926,0.343,3.771,1.062,1.582,0.162,2.727,0.018,0.082
28,10.884,3.485,302.218,453.68,34.743,-115.144,-12.684,-7.801,275.685,172.258,122.198,77.629,0.328,3.801,1.08,1.615,0.162,2.758,0.02,0.086
