"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,6.902,-7.536,359.574,-42.381,-100.021,-34.202,-9.925,3.98,320.546,231.766,-50.39,83.743,-0.687,-0.278,-0.43,1.824,-1.222,0.713,0,0.011
2,7.071,-7.572,359.566,-48.803,-100.058,-35.877,-10.228,4.113,320.988,234.944,-52.194,86.636,-0.687,-0.324,-0.445,1.846,-1.221,0.7,0,0.022
3,6.79,-7.654,360.018,-45.571,-98.232,-29.765,-9.971,3.533,320.988,234.944,-52.194,83.44,-0.674,-0.3,-0.444,1.848,-1.221,0.712,0,0.032
4,7.229,-7.527,359.994,-39.313,-101.754,-30.937,-9.788,3.582,320.546,231.766,-50.39,82.397,-0.698,-0.257,-0.43,1.825,-1.234,0.724,0,0.042
5,7.223,-7.74,360.89,-39.271,-98.139,-31.389,-10.01,3.802,320.988,234.944,-52.194,83.801,-0.671,-0.255,-0.444,1.847,-1.233,0.735,-0.001,0.052
6,7.266,-7.709,359.588,-42.456,-96.478,-32.763,-9.964,4.065,320.988,234.944,-52.194,82.019,-0.661,-0.279,-0.444,1.847,-1.207,0.724,-0.001,0.061
7,7.184,-7.734,360.018,-45.571,-98.232,-35.774,-9.97,3.943,320.128,234.75,-52.079,85.278,-0.673,-0.3,-0.444,1.85,-1.236,0.712,-0.002,0.071
8,7.405,-8.163,360.47,-42.339,-96.407,-30.525,-9.625,4.159,320.106,241.244,-52.007,82.78,-0.659,-0.276,-0.442,1.901,-1.235,0.748,-0.003,0.08
9,7.27,-7.874,360.039,-39.224,-94.652,-34.853,-9.885,3.759,320.106,241.244,-52.007,86.652,-0.648,-0.255,-0.443,1.903,-1.223,0.761,-0.004,0.089
10,7.004,-7.298,360.89,-39.271,-98.139,-29.409,-9.751,3.933,320.106,241.244,-52.007,86.285,-0.671,-0.256,-0.443,1.902,-1.248,0.758,-0.005,0.097
11,7.265,-8,360.46,-36.156,-96.385,-37.19,-10.015,4.112,319.664,238.066,-50.203,84.823,-0.659,-0.233,-0.43,1.879,-1.237,0.76,-0.006,0.106
12,7.698,-7.804,360.46,-36.156,-96.385,-34.21,-9.714,3.974,320.106,241.244,-52.007,84.853,-0.658,-0.233,-0.443,1.902,-1.234,0.771,-0.008,0.114
13,6.858,-7.716,360.912,-32.924,-94.559,-38.634,-9.8,3.842,320.106,241.244,-52.007,84.53,-0.647,-0.21,-0.443,1.902,-1.236,0.783,-0.009,0.122
14,7.12,-7.444,360.912,-32.924,-94.559,-33.827,-9.885,3.265,320.106,241.244,-52.007,81.321,-0.646,-0.211,-0.443,1.904,-1.235,0.783,-0.01,0.131
15,7.206,-7.683,360.888,-26.666,-98.081,-32.026,-9.974,3.385,320.106,241.244,-52.007,88.681,-0.67,-0.166,-0.444,1.904,-1.248,0.807,-0.012,0.138
16,7.357,-7.459,360.912,-32.924,-94.559,-35.595,-9.742,3.669,320.106,241.244,-52.007,86.378,-0.645,-0.211,-0.443,1.903,-1.235,0.783,-0.013,0.146
17,7.274,-7.241,360.037,-26.62,-94.593,-35.158,-9.887,3.801,319.687,244.228,-53.696,89.215,-0.647,-0.168,-0.457,1.929,-1.236,0.818,-0.015,0.154
18,7.261,-7.351,360.888,-26.666,-98.081,-28.675,-9.793,3.662,320.115,247.287,-51.945,88.128,-0.67,-0.167,-0.442,1.951,-1.248,0.828,-0.016,0.161
19,6.99,-7.145,360.888,-26.666,-98.081,-28.251,-9.663,3.883,320.129,247.406,-55.5,87.398,-0.671,-0.168,-0.47,1.951,-1.261,0.828,-0.018,0.169
20,7.363,-7.562,360.909,-20.32,-94.501,-33.091,-9.797,3.619,319.651,250.602,-50.069,86.32,-0.645,-0.122,-0.428,1.98,-1.236,0.865,-0.02,0.176
21,7.27,-7.084,361.339,-23.435,-96.255,-33.349,-10.154,3.843,320.092,253.78,-51.873,90.254,-0.657,-0.145,-0.443,2.002,-1.248,0.863,-0.021,0.184
22,7.498,-7.228,361.339,-23.435,-96.255,-34.184,-9.357,3.892,319.223,247.544,-51.819,89.947,-0.656,-0.145,-0.441,1.958,-1.263,0.841,-0.023,0.191
23,7.34,-7.627,360.909,-20.32,-94.501,-35.675,-9.759,4.199,319.651,250.602,-50.069,91.33,-0.645,-0.122,-0.428,1.978,-1.236,0.865,-0.025,0.199
