"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,27.208,-7.637,393.361,817.004,-455.87,-131.311,-29.155,4.051,329.394,818.618,180.291,188.219,-2.875,5.295,1.303,6.3,-1.983,5.753,-0.004,0.005
2,27.42,-7.686,394.225,816.883,-455.814,-137.052,-28.94,3.955,328.953,815.44,182.095,182.866,-2.868,5.283,1.319,6.284,-1.995,5.738,-0.005,0.007
3,27.039,-7.217,394.235,810.699,-455.836,-136.967,-29.466,4.089,328.966,815.559,178.54,183.822,-2.869,5.241,1.29,6.285,-2.009,5.716,-0.007,0.009
4,27.216,-7.533,393.805,813.814,-454.081,-135.523,-29.521,3.775,328.525,812.381,180.344,180.25,-2.86,5.268,1.305,6.27,-1.998,5.724,-0.009,0.012
5,26.899,-7.366,394.249,810.625,-452.293,-132.917,-29.167,3.738,328.107,815.366,178.655,181.373,-2.846,5.241,1.295,6.301,-2.012,5.722,-0.01,0.014
6,26.952,-7.366,394.249,810.625,-452.293,-134.617,-29.473,3.55,328.525,812.381,180.344,180.27,-2.846,5.241,1.306,6.27,-1.998,5.709,-0.012,0.016
7,27.067,-8.031,394.679,807.51,-454.047,-132.002,-29.47,4.055,328.143,808.992,175.028,184.921,-2.854,5.217,1.266,6.25,-2.036,5.686,-0.013,0.018
8,27.423,-7.729,394.235,810.699,-455.836,-136.671,-29.286,3.43,328.989,809.066,178.468,185.018,-2.868,5.243,1.29,6.236,-2.008,5.695,-0.015,0.02
9,26.893,-7.718,394.679,807.51,-454.047,-132.264,-29.382,3.376,328.097,809.323,178.594,183.818,-2.854,5.216,1.294,6.255,-2.024,5.688,-0.016,0.021
10,27.472,-7.738,394.679,807.51,-454.047,-133.567,-29.383,3.067,328.561,806.008,176.717,182.819,-2.853,5.216,1.278,6.222,-2.021,5.673,-0.018,0.023
11,27.158,-7.867,393.384,810.746,-452.349,-136.184,-29.431,3.428,328.561,806.008,176.717,184.599,-2.852,5.255,1.277,6.221,-1.999,5.694,-0.019,0.024
12,27.169,-7.416,392.933,807.514,-454.174,-135.338,-29.343,3.465,328.097,809.323,178.594,184.906,-2.867,5.239,1.294,6.255,-2.001,5.701,-0.021,0.025
13,26.991,-7.724,393.384,810.746,-452.349,-132.352,-29.065,3.593,328.561,806.008,176.717,181.044,-2.852,5.254,1.279,6.22,-1.999,5.694,-0.022,0.026
14,27.239,-7.738,392.933,807.514,-454.174,-133.071,-28.978,3.288,328.12,802.83,178.521,178.546,-2.867,5.24,1.294,6.205,-2.001,5.679,-0.024,0.027
15,26.857,-7.499,392.956,801.256,-450.653,-137.91,-29.158,3.596,328.561,806.008,176.717,183.914,-2.845,5.198,1.278,6.22,-1.987,5.664,-0.025,0.028
16,27.101,-7.6,393.363,804.399,-455.929,-136.641,-29.46,3.831,328.561,806.008,176.717,186.028,-2.875,5.213,1.277,6.219,-2.011,5.671,-0.026,0.029
17,27.4,-7.316,392.512,804.446,-452.441,-131.53,-28.902,3.38,328.133,802.949,174.967,179.987,-2.858,5.224,1.267,6.205,-2.001,5.671,-0.027,0.03
18,26.997,-7.846,393.807,801.21,-454.14,-131.961,-28.803,3.152,329.443,799.708,176.53,178.964,-2.861,5.188,1.274,6.156,-1.994,5.629,-0.028,0.03
19,27.022,-7.456,393.807,801.21,-454.14,-131.988,-29.243,3.475,329.443,799.708,176.53,179.955,-2.861,5.187,1.273,6.155,-1.995,5.628,-0.029,0.03
20,27.072,-7.848,393.387,798.141,-452.407,-131.957,-29.184,3.295,329.443,799.708,176.53,173.955,-2.853,5.173,1.273,6.156,-1.983,5.621,-0.03,0.03
21,26.937,-7.537,393.839,801.373,-450.582,-136.119,-28.896,3.12,329.443,799.708,176.53,184.313,-2.838,5.187,1.274,6.156,-1.982,5.629,-0.031,0.03
22,27.386,-7.88,394.713,795.068,-450.548,-132.001,-28.876,3.384,329.907,796.393,174.653,180.748,-2.83,5.136,1.258,6.121,-1.991,5.585,-0.032,0.03
23,27.071,-7.942,394.283,798.183,-448.793,-137.632,-29.229,3.391,329.443,799.708,176.53,185.707,-2.823,5.162,1.273,6.156,-1.982,5.614,-0.033,0.029
24,26.878,-7.795,394.703,801.252,-450.526,-136.101,-28.657,3.651,329.015,796.65,174.779,184.012,-2.831,5.176,1.263,6.139,-2.007,5.614,-0.033,0.029
25,27.214,-7.671,393.831,794.952,-450.619,-132.395,-29.065,3.384,329.015,796.65,174.779,182.801,-2.837,5.146,1.262,6.14,-1.996,5.599,-0.034,0.028
