"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,17.702,-3.245,281.794,-420.052,27.357,-76.477,-19.779,-0.635,374.567,-210.974,-28.694,92.272,0.309,-3.775,-0.247,-1.429,1.607,-2.436,-0.004,0.004
2,17.951,-3.788,281.374,-423.12,29.09,-77.383,-19.777,-0.599,373.234,-213.895,-26.764,93.935,0.326,-3.806,-0.235,-1.454,1.61,-2.465,-0.006,0.006
3,18.245,-3.675,281.374,-423.12,29.09,-73.152,-19.552,-0.412,373.662,-210.837,-25.014,91.548,0.327,-3.807,-0.222,-1.432,1.624,-2.452,-0.008,0.008
4,17.523,-3.262,281.374,-423.12,29.09,-76.447,-19.902,-0.326,373.234,-213.895,-26.764,92.188,0.325,-3.808,-0.235,-1.455,1.61,-2.466,-0.01,0.01
5,17.753,-3.412,281.374,-423.12,29.09,-74.693,-19.858,-0.598,373.662,-210.837,-25.014,95.435,0.325,-3.807,-0.223,-1.432,1.623,-2.452,-0.012,0.013
6,17.865,-3.682,281.374,-423.12,29.09,-75.236,-19.687,-0.459,373.662,-210.837,-25.014,91.575,0.326,-3.807,-0.222,-1.432,1.624,-2.452,-0.014,0.015
7,17.746,-3.696,281.374,-423.12,29.09,-79.045,-19.6,-0.55,373.198,-207.522,-23.137,94.347,0.325,-3.806,-0.209,-1.411,1.624,-2.441,-0.016,0.018
8,17.56,-3.563,280.953,-426.189,30.823,-75.807,-19.992,-0.46,373.662,-210.837,-25.014,92.55,0.341,-3.84,-0.223,-1.432,1.638,-2.466,-0.018,0.021
9,17.406,-3.418,280.499,-416.816,29.056,-73.258,-19.643,-0.464,373.662,-210.837,-25.014,92.59,0.325,-3.762,-0.222,-1.432,1.64,-2.431,-0.019,0.023
10,17.801,-3.175,280.943,-420.005,30.845,-79.344,-19.866,-0.414,373.234,-213.895,-26.764,94.001,0.342,-3.786,-0.235,-1.455,1.625,-2.456,-0.021,0.026
11,17.308,-3.584,280.936,-426.427,30.808,-73.378,-19.949,-0.41,373.234,-213.895,-26.764,91.877,0.34,-3.843,-0.235,-1.455,1.625,-2.48,-0.022,0.029
12,17.603,-3.658,280.953,-426.189,30.823,-77.626,-19.555,-0.409,373.234,-213.895,-26.764,95.072,0.341,-3.84,-0.234,-1.455,1.625,-2.479,-0.023,0.032
13,17.159,-3.428,281.374,-423.12,29.09,-77.317,-20.27,-0.418,372.77,-210.58,-24.887,97.817,0.323,-3.807,-0.223,-1.434,1.609,-2.455,-0.025,0.034
14,17.567,-3.657,280.922,-426.352,27.264,-77.947,-19.738,-0.632,372.793,-217.073,-24.96,91.117,0.309,-3.842,-0.222,-1.477,1.612,-2.493,-0.026,0.037
15,17.607,-3.165,281.374,-423.12,29.09,-77.942,-19.949,-0.545,373.211,-220.058,-23.271,95.76,0.325,-3.808,-0.211,-1.496,1.623,-2.49,-0.027,0.04
16,17.65,-3.562,281.374,-423.12,29.09,-73.236,-19.777,-0.631,373.652,-216.88,-25.075,93.657,0.325,-3.807,-0.223,-1.473,1.623,-2.475,-0.028,0.042
17,17.598,-4.016,281.374,-423.12,29.09,-73.659,-19.82,-0.725,373.211,-220.058,-23.271,93.226,0.325,-3.805,-0.211,-1.496,1.623,-2.489,-0.029,0.044
18,17.748,-3.997,281.818,-426.31,30.879,-74.366,-19.829,-0.544,373.652,-216.88,-25.075,91.881,0.341,-3.828,-0.223,-1.473,1.621,-2.486,-0.03,0.047
19,17.395,-3.737,280.953,-426.189,30.823,-78.69,-19.599,-0.772,373.234,-213.895,-26.764,93.996,0.34,-3.84,-0.234,-1.454,1.625,-2.478,-0.031,0.049
20,17.657,-3.906,281.374,-423.12,29.09,-75.211,-19.781,-0.601,372.793,-217.073,-24.96,89.67,0.325,-3.806,-0.223,-1.477,1.61,-2.479,-0.032,0.051
21,17.438,-3.903,281.374,-423.12,29.09,-76.23,-19.686,-0.687,374.08,-213.821,-23.324,96.853,0.324,-3.806,-0.21,-1.45,1.636,-2.461,-0.033,0.053
22,17.654,-3.713,281.398,-429.378,32.612,-73.169,-19.742,-0.684,373.234,-213.895,-26.764,92.193,0.357,-3.863,-0.235,-1.454,1.623,-2.489,-0.034,0.055
23,17.863,-3.6,280.523,-423.074,32.578,-71.58,-19.861,-0.592,373.652,-216.88,-25.075,97.531,0.358,-3.818,-0.223,-1.473,1.653,-2.478,-0.035,0.057
24,17.868,-3.672,281.374,-423.12,29.09,-74.433,-19.774,-0.593,373.652,-216.88,-25.075,91.903,0.326,-3.807,-0.223,-1.473,1.623,-2.475,-0.036,0.059
25,17.598,-3.741,281.374,-423.12,29.09,-72.012,-19.819,-0.811,373.639,-216.999,-21.52,94.044,0.325,-3.806,-0.199,-1.473,1.636,-2.475,-0.036,0.061
26,17.512,-3.384,281.374,-423.12,29.09,-79.734,-19.859,-1.047,373.652,-216.88,-25.075,91.855,0.325,-3.808,-0.223,-1.472,1.622,-2.475,-0.037,0.063
27,17.51,-3.836,281.374,-423.12,29.09,-72.696,-19.815,-0.457,374.08,-213.821,-23.324,95.41,0.325,-3.806,-0.211,-1.451,1.636,-2.462,-0.037,0.065
28,17.956,-3.255,281.374,-423.12,29.09,-75.866,-19.596,-0.547,372.793,-217.073,-24.96,95.822,0.326,-3.808,-0.222,-1.478,1.611,-2.48,-0.038,0.067
29,17.382,-3.524,281.374,-423.12,29.09,-75.584,-19.549,-0.736,372.793,-217.073,-24.96,95.369,0.324,-3.807,-0.222,-1.477,1.61,-2.479,-0.038,0.068
30,17.295,-3.488,281.374,-423.12,29.09,-76.645,-19.875,-0.465,372.329,-213.758,-23.083,95.749,0.324,-3.807,-0.21,-1.457,1.61,-2.469,-0.039,0.07
31,17.552,-3.642,281.804,-426.235,27.335,-76.456,-19.872,-0.724,373.234,-213.895,-26.764,90.766,0.308,-3.829,-0.235,-1.454,1.594,-2.476,-0.04,0.072
32,17.793,-3.506,281.818,-426.31,30.879,-72.333,-20.092,-0.685,372.329,-213.758,-23.083,94.249,0.341,-3.83,-0.211,-1.456,1.608,-2.479,-0.04,0.073
33,17.354,-3.942,281.804,-426.235,27.335,-77.203,-19.559,-0.463,372.329,-213.758,-23.083,89.694,0.308,-3.828,-0.209,-1.457,1.595,-2.478,-0.041,0.075
34,17.693,-3.856,281.374,-423.12,29.09,-76.558,-19.866,-0.545,372.793,-217.073,-24.96,92.901,0.325,-3.806,-0.223,-1.478,1.61,-2.479,-0.041,0.076
35,17.422,-3.905,281.818,-426.31,30.879,-74.036,-19.634,-0.863,372.329,-213.758,-23.083,92.245,0.34,-3.828,-0.21,-1.456,1.609,-2.478,-0.042,0.077
36,17.386,-3.875,282.249,-429.425,29.124,-76.973,-19.424,-0.736,372.329,-213.758,-23.083,87.958,0.323,-3.851,-0.209,-1.456,1.593,-2.489,-0.043,0.079
37,17.406,-3.875,283.121,-423.125,29.217,-78.053,-19.923,-0.639,372.329,-213.758,-23.083,93.916,0.323,-3.782,-0.21,-1.457,1.576,-2.461,-0.043,0.08
38,17.694,-3.756,282.249,-429.425,29.124,-75.061,-19.742,-0.732,371.901,-216.816,-24.834,88.905,0.325,-3.851,-0.222,-1.479,1.58,-2.502,-0.044,0.081
39,17.737,-4.224,282.7,-426.193,30.95,-78.399,-19.652,-0.87,371.483,-213.832,-26.523,91.41,0.341,-3.814,-0.234,-1.46,1.566,-2.477,-0.045,0.082
40,17.909,-3.688,282.249,-429.425,29.124,-74.731,-19.643,-0.646,371.901,-216.816,-24.834,98.233,0.325,-3.851,-0.222,-1.479,1.581,-2.503,-0.046,0.083
41,17.412,-4.224,282.669,-426.357,27.391,-77.332,-19.838,-0.327,371.483,-213.832,-26.523,90.01,0.308,-3.816,-0.234,-1.461,1.552,-2.479,-0.047,0.084
