"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,11.101,-3.059,351.307,483.802,-71.568,-61.74,-14.489,0.973,324.649,555.484,0.45,77.976,-0.486,3.507,-0.041,4.343,-0.723,3.908,0,0.015
2,11.421,-2.988,350.855,480.57,-73.394,-57.561,-14.627,0.562,325.067,552.5,2.14,77.219,-0.499,3.488,-0.028,4.315,-0.708,3.886,-0.001,0.022
3,11.206,-3.038,350.886,480.733,-69.835,-58.241,-13.998,0.88,325.09,558.662,-1.353,77.019,-0.474,3.489,-0.053,4.362,-0.708,3.909,-0.001,0.029
4,11.321,-3.228,350.855,480.57,-73.394,-61.475,-14.183,0.615,324.221,552.426,-1.3,79.097,-0.499,3.488,-0.053,4.326,-0.736,3.891,-0.002,0.036
5,11.497,-3.23,350.435,477.502,-71.661,-59.352,-14.1,0.484,324.221,552.426,-1.3,76.621,-0.487,3.47,-0.053,4.326,-0.723,3.882,-0.002,0.042
6,11.022,-3.005,351.761,474.429,-69.801,-59.423,-14.419,0.437,323.757,555.741,0.577,77.249,-0.473,3.434,-0.04,4.359,-0.739,3.877,-0.003,0.048
7,11.575,-3.05,351.74,468.082,-73.382,-64.328,-14.488,0.711,324.221,552.426,-1.3,78.752,-0.497,3.389,-0.054,4.326,-0.75,3.838,-0.003,0.054
8,11.262,-3.42,351.309,471.197,-71.627,-54.842,-14.452,0.663,324.221,552.426,-1.3,79.462,-0.486,3.416,-0.054,4.326,-0.737,3.853,-0.004,0.06
9,11.421,-3.484,351.309,471.197,-71.627,-57.239,-14.681,0.617,323.316,552.563,2.381,76.503,-0.485,3.417,-0.026,4.339,-0.74,3.859,-0.005,0.065
10,11.419,-3.131,351.74,468.082,-73.382,-51.699,-14.304,0.67,323.78,549.248,0.504,78.34,-0.498,3.389,-0.04,4.307,-0.751,3.829,-0.006,0.07
11,11.491,-3.227,351.288,464.85,-75.207,-52.39,-14.547,0.79,323.771,555.861,-2.977,79.046,-0.511,3.37,-0.068,4.358,-0.764,3.844,-0.007,0.075
12,11.718,-3.539,351.312,458.592,-71.686,-61.644,-14.543,0.976,323.757,555.741,0.577,77.613,-0.485,3.326,-0.04,4.357,-0.738,3.82,-0.008,0.079
13,11.274,-3.559,351.743,455.477,-73.44,-55.697,-14.23,1.111,323.329,552.683,-1.174,79.865,-0.498,3.299,-0.053,4.338,-0.766,3.797,-0.009,0.083
14,11.107,-3.339,350.892,455.524,-69.953,-56.492,-14.448,0.71,322.888,549.505,0.63,79.751,-0.475,3.307,-0.039,4.321,-0.741,3.793,-0.01,0.087
15,11.496,-3.403,351.291,452.246,-75.266,-59.41,-14.228,0.701,322.888,549.505,0.63,82.238,-0.512,3.28,-0.039,4.321,-0.767,3.778,-0.012,0.09
16,11.214,-3.846,351.283,445.824,-75.303,-60.306,-14.166,0.618,322.924,543.131,-2.997,79.811,-0.513,3.234,-0.067,4.27,-0.78,3.731,-0.013,0.093
17,11.275,-3.747,350.863,442.756,-73.57,-61.091,-14.136,0.789,323.352,546.19,-1.246,80.811,-0.501,3.216,-0.053,4.288,-0.752,3.73,-0.015,0.096
18,11.224,-3.79,350.863,442.756,-73.57,-52.859,-14.22,1.064,323.352,546.19,-1.246,83.005,-0.501,3.216,-0.053,4.287,-0.753,3.73,-0.016,0.098
19,11.152,-3.944,350.873,436.573,-73.592,-59.711,-14.308,0.396,322.901,536.969,0.496,81.182,-0.501,3.172,-0.04,4.223,-0.755,3.675,-0.018,0.1
20,11.171,-4.051,350.873,436.573,-73.592,-53.785,-14.454,0.019,322.878,543.462,0.569,79.321,-0.501,3.172,-0.04,4.275,-0.755,3.701,-0.019,0.101
21,11.288,-3.644,351.738,436.451,-73.536,-56.895,-14.309,0.125,323.365,533.653,-1.38,74.8,-0.499,3.162,-0.055,4.191,-0.767,3.655,-0.021,0.101
22,11.453,-4,351.296,427.036,-75.383,-57.76,-14.574,0.223,323.806,536.831,-3.184,77.577,-0.513,3.099,-0.07,4.21,-0.765,3.632,-0.022,0.102
23,10.929,-3.857,351.716,430.105,-77.116,-56.429,-14.847,0.258,323.319,533.984,2.186,77.175,-0.526,3.117,-0.028,4.194,-0.768,3.633,-0.024,0.101
24,11.396,-4.036,351.726,423.921,-77.138,-55.605,-14.835,0.079,323.783,530.669,0.309,77.188,-0.525,3.073,-0.043,4.163,-0.767,3.595,-0.025,0.101
25,11.13,-3.735,351.74,423.847,-73.594,-56.584,-14.529,-0.016,324.225,533.847,-1.495,77.557,-0.5,3.071,-0.056,4.182,-0.752,3.604,-0.027,0.099
26,11.19,-3.875,351.719,417.5,-77.175,-55.203,-14.315,0.433,323.342,540.147,-1.308,75.806,-0.526,3.026,-0.054,4.242,-0.78,3.608,-0.029,0.098
27,11.356,-4.001,351.719,417.5,-77.175,-52.028,-14.485,0.489,323.365,533.653,-1.38,75.457,-0.525,3.026,-0.055,4.19,-0.78,3.584,-0.03,0.095
28,11.44,-4.273,351.299,414.432,-75.442,-55.674,-14.661,0.534,323.783,530.669,0.309,82.989,-0.513,3.009,-0.042,4.161,-0.753,3.561,-0.032,0.093
29,11.053,-4.077,351.299,414.432,-75.442,-54.548,-14.745,0.399,323.342,527.491,2.113,77.582,-0.514,3.008,-0.029,4.142,-0.755,3.552,-0.034,0.09
30,10.968,-4.471,351.729,411.317,-77.196,-52.081,-14.431,0.442,323.356,527.611,-1.441,77.61,-0.526,2.983,-0.056,4.143,-0.781,3.539,-0.035,0.086
31,11.215,-4.166,351.277,408.085,-79.022,-51.723,-14.573,0.394,323.356,527.611,-1.441,77.547,-0.54,2.963,-0.056,4.143,-0.781,3.528,-0.037,0.083
32,11.264,-4.694,352.152,401.78,-78.988,-54.985,-14.438,0.212,323.356,527.611,-1.441,79.31,-0.538,2.911,-0.056,4.144,-0.794,3.501,-0.038,0.078
33,11.135,-4.387,353.017,401.659,-78.932,-56.99,-14.079,0.315,322.914,524.433,0.362,73.032,-0.537,2.902,-0.04,4.124,-0.808,3.486,-0.04,0.074
34,11.533,-4.228,352.596,398.591,-77.199,-53.309,-13.938,0.444,323.806,524.176,0.236,75.218,-0.524,2.883,-0.041,4.11,-0.779,3.471,-0.042,0.069
35,10.918,-3.856,351.732,398.712,-77.255,-56.547,-14.293,0.85,323.82,524.295,-3.318,74.803,-0.527,2.89,-0.07,4.11,-0.78,3.475,-0.044,0.064
36,11.567,-4.311,352.596,398.591,-77.199,-57.791,-14.342,0.356,323.378,521.117,-1.514,79.003,-0.523,2.884,-0.056,4.092,-0.794,3.462,-0.045,0.058
37,11.271,-4.523,352.152,401.78,-78.988,-57.02,-14.113,0.449,323.378,521.117,-1.514,75.863,-0.538,2.911,-0.055,4.092,-0.794,3.476,-0.047,0.052
38,11.131,-4.072,352.162,395.597,-79.01,-57.354,-14.569,0.045,323.378,521.117,-1.514,71.871,-0.538,2.865,-0.057,4.093,-0.795,3.453,-0.049,0.046
39,11.314,-4.337,352.176,395.522,-75.466,-48.948,-14.442,0.353,322.487,521.374,-1.388,74.73,-0.512,2.865,-0.055,4.105,-0.797,3.458,-0.051,0.039
40,11.173,-4.449,352.131,395.434,-82.568,-57.116,-14.132,0.308,322.914,524.433,0.362,74.795,-0.564,2.865,-0.04,4.124,-0.808,3.467,-0.053,0.032
