"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.958,0.862,299.971,570.772,-215.23,-137.429,-17.618,-6.307,305.029,-117.651,97.342,112,-1.773,4.83,0.753,-0.959,-0.404,1.911,0.002,-0.009
2,15.008,1.578,299.971,570.772,-215.23,-135.576,-17.525,-6.381,305.074,-117.982,93.776,112.779,-1.773,4.828,0.724,-0.962,-0.417,1.909,0.004,-0.014
3,15.272,0.946,300.853,570.889,-215.159,-140.06,-17.658,-6.438,304.183,-117.725,93.902,113.391,-1.766,4.817,0.727,-0.962,-0.45,1.911,0.005,-0.018
4,15.039,0.938,299.981,564.589,-215.251,-137.537,-17.618,-6.744,303.741,-120.903,95.706,106.281,-1.773,4.777,0.743,-0.989,-0.436,1.876,0.006,-0.022
5,15.117,0.973,299.551,567.704,-213.497,-139.325,-17.879,-6.657,303.741,-120.903,95.706,107.651,-1.76,4.811,0.742,-0.989,-0.421,1.89,0.008,-0.026
6,15.45,1.218,299.971,570.772,-215.23,-140.011,-17.935,-6.876,303.314,-123.961,93.955,108.393,-1.771,4.829,0.728,-1.016,-0.451,1.89,0.009,-0.029
7,15.311,0.942,300.002,570.935,-211.671,-140.384,-17.63,-6.568,302.859,-114.603,95.893,106.969,-1.741,4.831,0.747,-0.94,-0.437,1.932,0.01,-0.033
8,15.255,1.186,299.527,573.962,-217.018,-142.11,-17.894,-6.079,302.859,-114.603,95.893,111.57,-1.79,4.863,0.746,-0.941,-0.452,1.945,0.011,-0.036
9,15.059,1.301,300.423,574.004,-213.404,-136.551,-17.855,-6.75,303.287,-111.545,97.644,112.277,-1.754,4.849,0.759,-0.912,-0.437,1.955,0.013,-0.039
10,15.431,0.883,300.423,574.004,-213.404,-141.047,-18.245,-6.916,303.323,-117.919,94.016,109.847,-1.753,4.85,0.728,-0.965,-0.452,1.929,0.014,-0.041
11,15.045,1.121,300.423,574.004,-213.404,-139.504,-17.879,-6.742,304.192,-111.682,93.963,111.301,-1.754,4.849,0.726,-0.911,-0.435,1.951,0.015,-0.044
12,15.127,1.081,300.83,577.147,-218.68,-135.092,-17.938,-6.441,303.728,-108.367,95.84,108.372,-1.796,4.869,0.743,-0.885,-0.466,1.978,0.016,-0.046
13,15.075,0.89,301.274,573.957,-216.892,-137.548,-17.807,-6.522,303.728,-108.367,95.84,109.513,-1.779,4.836,0.743,-0.885,-0.466,1.964,0.017,-0.048
14,15.139,0.837,301.295,580.304,-213.311,-138.198,-17.898,-6.308,303.264,-105.052,97.716,110.542,-1.748,4.889,0.76,-0.859,-0.453,2.006,0.018,-0.049
15,15.093,1.373,300.819,583.33,-218.658,-137.801,-17.946,-6.216,303.274,-99.009,97.778,112.998,-1.796,4.921,0.76,-0.809,-0.466,2.044,0.018,-0.05
16,15.09,1.958,301.271,586.562,-216.833,-140.131,-17.73,-6.259,302.382,-98.752,97.904,111.608,-1.778,4.939,0.764,-0.809,-0.484,2.06,0.019,-0.051
17,15.301,1.716,300.397,592.866,-216.867,-141.003,-18.212,-6.163,303.715,-95.831,95.974,111.254,-1.783,5.007,0.743,-0.781,-0.45,2.097,0.02,-0.052
18,14.829,1.684,300.397,592.866,-216.867,-139.394,-18.119,-6.034,302.833,-89.531,96.161,115.172,-1.785,5.007,0.747,-0.731,-0.467,2.127,0.02,-0.051
19,15.032,1.373,300.373,599.124,-220.389,-137.496,-17.856,-6.436,302.833,-89.531,96.161,113.417,-1.814,5.062,0.748,-0.73,-0.481,2.154,0.021,-0.051
20,14.876,1.736,299.945,589.635,-218.693,-138.652,-17.812,-6.128,303.261,-86.473,97.911,114.104,-1.803,4.987,0.762,-0.704,-0.45,2.126,0.021,-0.05
21,14.745,1.476,300.397,592.866,-216.867,-135.47,-18.124,-6.176,302.797,-83.157,99.788,114.038,-1.785,5.008,0.778,-0.677,-0.453,2.154,0.021,-0.048
22,15.259,1.591,299.942,602.239,-218.634,-140.199,-17.776,-5.867,303.261,-86.473,97.911,113.705,-1.801,5.095,0.762,-0.705,-0.449,2.179,0.022,-0.046
23,15.051,1.467,300.817,595.935,-218.6,-138.728,-17.642,-5.953,303.238,-79.979,97.984,113.386,-1.796,5.027,0.763,-0.65,-0.465,2.177,0.022,-0.044
24,15.306,1.633,300.817,595.935,-218.6,-136.634,-17.727,-6.05,303.666,-76.921,99.735,113.369,-1.795,5.026,0.776,-0.624,-0.449,2.188,0.022,-0.041
25,15.295,1.813,300.824,602.356,-218.563,-137.458,-17.949,-6.23,304.13,-80.236,97.858,115.197,-1.795,5.08,0.759,-0.65,-0.449,2.199,0.022,-0.037
26,15.668,1.473,300.824,602.356,-218.563,-140.94,-18.263,-6.362,303.666,-76.921,99.735,115.823,-1.794,5.081,0.775,-0.623,-0.45,2.216,0.023,-0.034
27,15.211,1.587,300.373,599.124,-220.389,-141.217,-17.858,-6.179,304.094,-73.863,101.485,113.445,-1.813,5.061,0.79,-0.597,-0.433,2.215,0.023,-0.029
28,15.655,1.455,300.793,602.193,-222.121,-143.144,-17.818,-6.441,304.107,-73.743,97.931,113.055,-1.824,5.08,0.76,-0.595,-0.462,2.227,0.023,-0.025
29,15.262,0.921,300.814,608.539,-218.541,-139.965,-18.132,-5.816,303.689,-70.758,96.242,114.095,-1.795,5.135,0.746,-0.573,-0.464,2.268,0.023,-0.02
30,15.311,1.408,299.963,608.586,-215.054,-137,-18.178,-6.134,304.117,-67.7,97.992,118.351,-1.77,5.149,0.759,-0.545,-0.418,2.282,0.024,-0.015
31,15.359,1.189,299.942,602.239,-218.634,-135.811,-17.91,-5.817,302.784,-70.621,99.922,111.605,-1.8,5.096,0.78,-0.573,-0.45,2.248,0.024,-0.01
32,15.227,1.472,299.95,608.661,-218.597,-140.912,-17.912,-5.959,303.653,-64.385,99.869,111.977,-1.801,5.149,0.777,-0.519,-0.434,2.298,0.024,-0.004
33,15.443,1.201,299.918,608.497,-222.155,-138.595,-17.598,-5.967,303.225,-67.443,98.118,112.339,-1.83,5.149,0.764,-0.545,-0.463,2.286,0.024,0.002
34,14.959,1.677,299.498,605.429,-220.423,-143.256,-17.866,-5.914,304.117,-67.7,97.992,115.494,-1.82,5.129,0.76,-0.546,-0.432,2.27,0.025,0.009
35,15.132,1.192,299.519,611.776,-216.842,-142.304,-17.464,-5.864,303.653,-64.385,99.869,114.925,-1.789,5.184,0.778,-0.519,-0.418,2.313,0.025,0.015
36,15.27,1.625,299.94,614.844,-218.575,-142.017,-17.915,-5.83,303.639,-64.505,103.423,116.573,-1.8,5.201,0.807,-0.521,-0.419,2.323,0.025,0.022
