"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,8.453,-1.083,257.028,-111.66,-12.041,-33.112,-10.095,-2.181,277.415,-174.095,91.661,20.536,-0.086,-1.099,0.803,-1.586,0.811,-1.352,0.017,0.017
2,7.988,-0.422,256.156,-117.96,-12.134,-33.646,-9.883,-2.188,276.997,-171.11,89.971,21.583,-0.089,-1.168,0.79,-1.561,0.814,-1.372,0.025,0.025
3,8.125,-0.518,256.177,-111.613,-8.554,-32.593,-9.88,-2.416,276.533,-167.795,91.848,24.15,-0.053,-1.105,0.808,-1.533,0.831,-1.327,0.033,0.033
4,8.257,-0.686,257.028,-111.66,-12.041,-34.481,-10.024,-2.33,276.533,-167.795,91.848,20.112,-0.087,-1.101,0.808,-1.533,0.795,-1.325,0.041,0.041
5,8.215,-0.998,257.021,-118.081,-12.078,-32.262,-10.379,-2.416,276.96,-164.737,93.598,23.625,-0.088,-1.163,0.821,-1.502,0.811,-1.339,0.049,0.05
6,8.526,-0.78,257.028,-111.66,-12.041,-30.322,-9.787,-2.055,276.533,-167.795,91.848,22.005,-0.086,-1.1,0.809,-1.534,0.796,-1.325,0.057,0.058
7,8.538,-1.232,257.021,-118.081,-12.078,-34.111,-10.024,-2.419,277.402,-161.559,91.795,25.845,-0.086,-1.162,0.805,-1.471,0.812,-1.322,0.065,0.066
8,8.326,-0.681,257.028,-111.66,-12.041,-30.853,-10.166,-2.232,276.496,-161.421,95.475,24.806,-0.087,-1.101,0.841,-1.475,0.811,-1.295,0.072,0.073
9,8.549,-1.136,256.608,-114.728,-10.308,-33.614,-10.423,-2.061,276.938,-158.243,93.671,21.166,-0.069,-1.131,0.822,-1.444,0.829,-1.294,0.079,0.081
10,8.334,-1.144,256.576,-114.891,-13.867,-36.611,-10.418,-2.276,277.402,-161.559,91.795,26.582,-0.105,-1.133,0.803,-1.471,0.813,-1.309,0.086,0.089
11,8.641,-0.786,255.725,-114.845,-10.379,-35.571,-10.192,-2.185,277.82,-164.543,93.484,26.243,-0.069,-1.138,0.818,-1.497,0.866,-1.325,0.093,0.097
12,8.723,-1.145,256.163,-111.538,-12.097,-29.32,-10.111,-2.411,277.82,-164.543,93.484,20.162,-0.086,-1.102,0.819,-1.496,0.848,-1.307,0.1,0.104
13,8.679,-1.187,255.281,-111.655,-12.168,-29.347,-10.378,-2.275,277.82,-164.543,93.484,26.197,-0.087,-1.106,0.818,-1.496,0.868,-1.31,0.106,0.112
14,8.681,-1.141,255.702,-108.587,-13.901,-31.789,-10.332,-2.636,277.82,-164.543,93.484,23.009,-0.104,-1.074,0.818,-1.495,0.85,-1.293,0.113,0.119
15,8.486,-0.523,255.702,-108.587,-13.901,-27.153,-10.11,-2.501,278.248,-161.485,95.234,22.331,-0.105,-1.077,0.833,-1.465,0.867,-1.279,0.12,0.127
16,8.549,-0.75,255.281,-111.655,-12.168,-31.736,-10.375,-2.987,277.82,-164.543,93.484,24.821,-0.088,-1.108,0.818,-1.494,0.867,-1.309,0.126,0.134
