"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,21.936,-5.377,323.062,-148.718,-122.807,-48.196,-24.235,0.569,383.747,-171.99,192.633,82.319,-0.898,-1.153,1.212,-1.14,1.229,-1.146,-0.001,0
2,22.302,-5.524,323.07,-142.297,-122.77,-52.193,-24.53,0.111,383.747,-171.99,192.633,79.784,-0.896,-1.102,1.212,-1.139,1.229,-1.122,-0.002,0.001
3,22.233,-5.561,323.944,-148.601,-122.736,-54.29,-24.464,0.072,384.188,-168.812,190.829,80.192,-0.894,-1.148,1.199,-1.116,1.214,-1.131,-0.003,0.002
4,21.934,-5.387,323.062,-148.718,-122.807,-51.676,-24.181,0.607,383.328,-169.005,190.944,83.09,-0.898,-1.153,1.203,-1.121,1.217,-1.136,-0.003,0.002
5,22.202,-5.572,323.062,-148.718,-122.807,-51.892,-24.236,0.832,382.901,-172.063,189.193,80.201,-0.897,-1.152,1.192,-1.144,1.205,-1.147,-0.004,0.003
6,21.842,-5.398,322.618,-145.528,-124.596,-53.993,-24.5,0.214,382.437,-168.748,191.07,77.378,-0.914,-1.129,1.206,-1.121,1.206,-1.125,-0.004,0.005
7,22.195,-5.611,322.618,-145.528,-124.596,-50.715,-24.24,0.38,382.864,-165.69,192.82,81.568,-0.912,-1.128,1.217,-1.1,1.219,-1.113,-0.005,0.006
8,22.421,-5.398,323.07,-142.297,-122.77,-53.588,-24.549,0.385,382.864,-165.69,192.82,86.923,-0.896,-1.102,1.216,-1.1,1.217,-1.101,-0.006,0.007
9,22.038,-5.643,322.608,-139.345,-124.574,-52.969,-24.229,0.335,383.328,-169.005,190.944,81.286,-0.913,-1.08,1.203,-1.121,1.219,-1.102,-0.007,0.009
10,21.892,-5.657,323.49,-139.228,-124.503,-55.631,-24.086,0.613,384.616,-165.753,192.579,78.145,-0.91,-1.076,1.21,-1.096,1.228,-1.087,-0.007,0.011
11,22.07,-5.727,323.49,-139.228,-124.503,-47.862,-24.542,0.25,384.616,-165.753,192.579,81.622,-0.91,-1.076,1.209,-1.095,1.228,-1.086,-0.008,0.012
12,22.612,-5.284,323.046,-136.039,-126.292,-53.413,-24.371,0.374,384.616,-165.753,192.579,84.101,-0.923,-1.053,1.209,-1.096,1.23,-1.076,-0.008,0.015
13,22.51,-5.672,323.49,-139.228,-124.503,-54.278,-24.277,0.609,384.152,-162.438,194.456,80.937,-0.908,-1.076,1.223,-1.076,1.229,-1.076,-0.009,0.017
14,22.141,-5.333,323.91,-136.16,-126.236,-53.104,-24.545,0.655,384.161,-156.395,194.517,82.671,-0.922,-1.051,1.223,-1.036,1.214,-1.043,-0.01,0.019
15,22.028,-5.182,323.91,-136.16,-126.236,-50.902,-24.458,0.736,384.175,-156.275,190.963,81.96,-0.922,-1.052,1.2,-1.035,1.202,-1.043,-0.01,0.022
16,21.931,-5.039,323.466,-132.97,-128.025,-54.543,-24.366,1.047,384.602,-153.217,192.713,85.942,-0.938,-1.029,1.21,-1.015,1.216,-1.021,-0.011,0.024
17,21.664,-5.478,322.615,-132.924,-124.537,-52.411,-24.508,0.689,384.139,-149.902,194.59,85.554,-0.914,-1.03,1.223,-0.993,1.243,-1.01,-0.011,0.027
18,22.203,-5.824,323.036,-129.855,-126.27,-58.131,-24.607,0.421,384.139,-149.902,194.59,86.234,-0.924,-1.003,1.223,-0.992,1.23,-0.997,-0.012,0.031
19,22.027,-5.251,323.466,-132.97,-128.025,-52.859,-24.245,0.415,383.72,-146.917,192.901,81.307,-0.937,-1.028,1.214,-0.974,1.204,-0.998,-0.012,0.034
20,21.938,-5.777,324.362,-132.928,-124.41,-52.851,-24.376,0.879,383.72,-146.917,192.901,85.978,-0.907,-1.023,1.214,-0.975,1.201,-0.997,-0.013,0.038
21,22.24,-5.599,323.466,-132.97,-128.025,-54.638,-24.464,1.041,383.72,-146.917,192.901,84.486,-0.937,-1.027,1.214,-0.975,1.204,-0.999,-0.013,0.042
22,22.345,-5.651,323.036,-129.855,-126.27,-53.521,-23.936,0.636,383.72,-146.917,192.901,85.568,-0.924,-1.004,1.215,-0.974,1.219,-0.988,-0.014,0.045
23,22.075,-6.084,323.918,-129.739,-126.199,-53.555,-24.738,0.954,383.72,-146.917,192.901,85.102,-0.922,-0.999,1.213,-0.975,1.202,-0.986,-0.014,0.05
24,22.077,-5.736,323.036,-129.855,-126.27,-55.585,-23.931,0.822,383.302,-143.933,191.212,80.549,-0.925,-1.003,1.205,-0.956,1.206,-0.978,-0.015,0.054
25,22.548,-5.835,323.887,-129.902,-129.758,-50.41,-24.204,0.809,382.838,-140.617,193.088,84.118,-0.948,-1.001,1.218,-0.935,1.179,-0.965,-0.015,0.058
26,21.928,-5.687,323.464,-120.366,-127.966,-53.533,-24.477,0.634,382.838,-140.617,193.088,89.055,-0.937,-0.928,1.218,-0.935,1.192,-0.931,-0.016,0.063
27,22.376,-5.848,323.464,-120.366,-127.966,-51.82,-24.113,1.177,383.266,-137.559,194.839,84.154,-0.936,-0.927,1.229,-0.915,1.205,-0.92,-0.017,0.067
28,22.29,-5.701,323.487,-126.624,-124.444,-52.93,-24.159,0.764,383.707,-134.381,193.035,82.705,-0.908,-0.977,1.215,-0.892,1.217,-0.93,-0.018,0.072
29,22.05,-5.931,323.464,-120.366,-127.966,-50.266,-24.384,1.132,383.707,-134.381,193.035,86.612,-0.937,-0.927,1.215,-0.892,1.204,-0.908,-0.018,0.077
30,21.932,-5.831,323.884,-117.297,-129.699,-52.536,-24.427,0.909,384.135,-131.323,194.785,87.392,-0.95,-0.902,1.225,-0.871,1.203,-0.885,-0.019,0.082
31,22.194,-5.616,323.44,-114.108,-131.488,-52.901,-24.427,1.311,384.135,-131.323,194.785,86.255,-0.964,-0.879,1.225,-0.872,1.205,-0.875,-0.019,0.088
32,22.183,-5.779,323.019,-117.176,-129.755,-52.832,-24.251,1.357,384.135,-131.323,194.785,87.41,-0.952,-0.904,1.225,-0.872,1.219,-0.886,-0.02,0.093
33,22.286,-5.449,323.009,-110.993,-129.733,-55.059,-24.153,1.265,384.135,-131.323,194.785,85.954,-0.951,-0.856,1.226,-0.872,1.219,-0.864,-0.021,0.099
34,22.285,-5.305,323.009,-110.993,-129.733,-55.272,-24.473,0.952,384.135,-131.323,194.785,86.628,-0.951,-0.856,1.225,-0.871,1.219,-0.864,-0.021,0.105
35,22.59,-5.573,322.565,-107.803,-131.522,-49.987,-24.602,1.214,384.135,-131.323,194.785,88.373,-0.966,-0.832,1.225,-0.871,1.221,-0.853,-0.022,0.111
36,22.471,-5.647,322.565,-107.803,-131.522,-51.095,-24.435,0.678,384.576,-128.145,192.981,83.412,-0.966,-0.831,1.212,-0.848,1.221,-0.841,-0.022,0.117
37,22.06,-5.574,322.135,-104.688,-129.767,-52.163,-24.468,1.177,384.576,-128.145,192.981,91.318,-0.955,-0.808,1.212,-0.849,1.234,-0.831,-0.023,0.124
38,22.169,-5.568,322.135,-104.688,-129.767,-52.108,-24.595,1.18,384.135,-131.323,194.785,88.77,-0.955,-0.808,1.225,-0.871,1.234,-0.843,-0.023,0.13
39,22.065,-5.309,322.586,-101.456,-127.941,-54.259,-24.384,1.029,383.671,-128.007,196.662,88.7,-0.939,-0.782,1.239,-0.85,1.233,-0.819,-0.023,0.137
40,22.298,-5.489,322.135,-104.688,-129.767,-54.65,-24.296,0.859,383.671,-128.007,196.662,90.226,-0.954,-0.808,1.239,-0.85,1.235,-0.831,-0.024,0.143
41,22.785,-5.09,321.704,-101.573,-128.012,-51.018,-24.195,0.869,384.135,-131.323,194.785,88.109,-0.94,-0.786,1.226,-0.871,1.249,-0.832,-0.024,0.15
42,22.073,-5.399,321.714,-107.756,-128.034,-55.501,-24.161,0.6,384.576,-128.145,192.981,90.657,-0.943,-0.834,1.212,-0.848,1.248,-0.842,-0.024,0.157
43,22.284,-5.614,321.714,-107.756,-128.034,-52.727,-24.285,0.996,385.458,-134.445,192.794,90.585,-0.942,-0.833,1.208,-0.888,1.26,-0.863,-0.024,0.163
44,22.375,-5.525,322.565,-107.803,-131.522,-52.052,-24.615,0.77,384.994,-131.129,194.671,92.603,-0.967,-0.832,1.221,-0.867,1.232,-0.851,-0.024,0.17
45,22.109,-5.755,322.586,-101.456,-127.941,-56.053,-24.685,0.953,385.422,-128.071,196.421,94.127,-0.939,-0.781,1.231,-0.846,1.257,-0.817,-0.024,0.177
46,22.04,-5.262,322.135,-104.688,-129.767,-49.899,-24.511,0.634,384.994,-131.129,194.671,91.624,-0.955,-0.809,1.221,-0.867,1.246,-0.841,-0.023,0.183
47,21.998,-5.572,322.586,-101.456,-127.941,-51.367,-24.469,1.042,385.422,-128.071,196.421,93.775,-0.939,-0.782,1.232,-0.847,1.257,-0.817,-0.023,0.19
48,22.142,-5.702,322.135,-104.688,-129.767,-51.131,-24.901,1.005,385.886,-131.386,194.544,90.57,-0.955,-0.808,1.217,-0.867,1.258,-0.84,-0.023,0.196
49,22.153,-5.658,322.135,-104.688,-129.767,-51.506,-24.82,1.03,386.314,-128.328,196.295,85.136,-0.955,-0.808,1.227,-0.846,1.27,-0.829,-0.022,0.203
50,21.932,-5.267,321.712,-95.152,-127.975,-52.752,-24.786,1.041,385.004,-125.087,194.732,91.957,-0.942,-0.735,1.221,-0.828,1.26,-0.786,-0.022,0.209
51,22.094,-5.186,321.26,-98.383,-129.801,-55.623,-24.87,1.266,385.85,-125.013,198.172,93.739,-0.958,-0.762,1.241,-0.826,1.286,-0.797,-0.021,0.215
52,21.979,-5.607,321.26,-98.383,-129.801,-48.919,-24.598,0.767,385.432,-122.028,196.482,86.989,-0.958,-0.76,1.232,-0.806,1.274,-0.785,-0.021,0.222
53,22.161,-5.397,321.68,-95.315,-131.534,-54.952,-24.689,1.132,385.873,-118.85,194.678,90.621,-0.97,-0.736,1.218,-0.785,1.26,-0.763,-0.02,0.228
54,21.853,-5.488,321.712,-95.152,-127.975,-56.704,-24.779,1.529,385.409,-115.535,196.555,90.911,-0.943,-0.734,1.232,-0.765,1.272,-0.751,-0.019,0.234
55,22.58,-5.38,321.26,-98.383,-129.801,-52.288,-24.648,1.125,385.432,-122.028,196.482,92.328,-0.956,-0.761,1.232,-0.807,1.275,-0.786,-0.018,0.241
56,22.251,-5.577,321.26,-98.383,-129.801,-57.769,-25.138,0.861,385.827,-118.519,198.244,94.031,-0.957,-0.761,1.241,-0.782,1.286,-0.773,-0.017,0.247
57,22.149,-6.208,321.26,-98.383,-129.801,-53.603,-24.955,0.851,385.873,-118.85,194.678,91.171,-0.958,-0.759,1.217,-0.785,1.274,-0.773,-0.017,0.253
58,22.025,-5.412,321.26,-98.383,-129.801,-56.636,-24.599,1.134,385.85,-125.013,198.172,91.998,-0.958,-0.761,1.241,-0.826,1.286,-0.796,-0.016,0.26
59,22.325,-5.44,321.26,-98.383,-129.801,-55.972,-25.132,1.451,385.004,-125.087,194.732,90.894,-0.957,-0.761,1.22,-0.829,1.261,-0.798,-0.014,0.266
60,22.33,-5.766,320.816,-95.194,-131.59,-51.447,-24.428,1.04,384.968,-118.713,198.359,91.973,-0.972,-0.736,1.246,-0.786,1.276,-0.763,-0.013,0.272
61,22.236,-5.511,320.816,-95.194,-131.59,-55.038,-24.653,1.26,385.409,-115.535,196.555,93.38,-0.973,-0.737,1.232,-0.765,1.276,-0.752,-0.012,0.278
62,22.022,-5.231,322.132,-92.083,-129.708,-53.711,-25.001,1.222,385.409,-115.535,196.555,89.467,-0.955,-0.71,1.231,-0.765,1.258,-0.74,-0.011,0.284
63,22.123,-5.565,321.712,-95.152,-127.975,-52.495,-25.012,0.987,385.409,-115.535,196.555,89.797,-0.942,-0.734,1.231,-0.764,1.272,-0.75,-0.01,0.29
64,22.454,-5.496,322.563,-95.198,-131.463,-49.12,-24.658,1.264,384.968,-118.713,198.359,88.371,-0.966,-0.733,1.245,-0.787,1.245,-0.762,-0.009,0.296
65,22.326,-5.631,321.69,-101.498,-131.556,-55.34,-24.974,1.268,385.409,-115.535,196.555,88.756,-0.97,-0.784,1.231,-0.765,1.26,-0.773,-0.008,0.301
66,22.065,-5.238,322.132,-92.083,-129.708,-52.109,-24.965,1.494,384.981,-118.593,194.805,93.378,-0.955,-0.71,1.221,-0.786,1.246,-0.751,-0.007,0.307
67,22.468,-5.67,321.712,-95.152,-127.975,-54.609,-24.298,1.524,384.55,-115.728,196.67,89.146,-0.941,-0.734,1.236,-0.768,1.262,-0.753,-0.006,0.312
68,22.167,-5.614,322.563,-95.198,-131.463,-53.159,-24.736,1.17,384.54,-121.771,196.609,94.088,-0.967,-0.732,1.235,-0.807,1.232,-0.773,-0.005,0.318
69,22.115,-5.516,323.007,-98.388,-129.674,-49.185,-24.562,0.938,384.968,-118.713,198.359,92.315,-0.951,-0.757,1.246,-0.786,1.244,-0.772,-0.004,0.323
70,22.169,-5.118,322.563,-95.198,-131.463,-50.043,-24.691,0.898,384.968,-118.713,198.359,91.579,-0.967,-0.734,1.245,-0.786,1.245,-0.762,-0.004,0.328
71,22.239,-5.805,322.111,-98.43,-133.289,-57.487,-24.751,1.121,384.54,-121.771,196.609,92.262,-0.982,-0.758,1.235,-0.807,1.234,-0.785,-0.003,0.333
72,22.62,-5.945,323.437,-101.503,-131.429,-53.434,-24.339,1.487,384.54,-121.771,196.609,93.482,-0.962,-0.779,1.236,-0.808,1.218,-0.795,-0.003,0.338
73,22.467,-5.621,323.007,-98.388,-129.674,-55.108,-24.259,1.268,384.54,-121.771,196.609,90.295,-0.95,-0.756,1.236,-0.808,1.232,-0.784,-0.002,0.343
74,22.377,-5.744,323.007,-98.388,-129.674,-56.665,-24.469,1.221,384.122,-118.787,194.919,89.496,-0.951,-0.756,1.226,-0.789,1.219,-0.774,-0.002,0.347
75,22.571,-5.448,322.563,-95.198,-131.463,-46.73,-24.434,1.57,383.658,-115.471,196.796,89.796,-0.965,-0.733,1.24,-0.769,1.221,-0.752,-0.001,0.352
76,22.299,-5.833,322.135,-104.688,-129.767,-51.76,-24.699,1.167,383.24,-112.487,195.107,91.575,-0.954,-0.807,1.229,-0.749,1.222,-0.775,-0.001,0.356
77,22.815,-6.16,322.555,-101.62,-131.5,-57.165,-24.53,1.493,383.24,-112.487,195.107,93.421,-0.965,-0.781,1.23,-0.749,1.209,-0.764,-0.001,0.36
78,22.637,-5.435,323.007,-98.388,-129.674,-54.995,-24.436,1.35,383.24,-112.487,195.107,93.044,-0.95,-0.757,1.23,-0.749,1.208,-0.753,-0.001,0.364
79,22.405,-5.796,322.563,-95.198,-131.463,-54.653,-24.673,1.659,382.776,-109.171,196.983,95.849,-0.966,-0.732,1.243,-0.729,1.209,-0.73,-0.001,0.368
80,22.421,-5.756,322.563,-95.198,-131.463,-51.485,-24.574,1.443,383.24,-112.487,195.107,91.231,-0.966,-0.732,1.23,-0.749,1.209,-0.741,-0.001,0.372
81,22.587,-5.664,322.993,-98.313,-133.218,-54.301,-24.661,1.309,383.24,-112.487,195.107,89.431,-0.978,-0.756,1.229,-0.749,1.195,-0.752,-0.001,0.376
82,22.726,-5.401,322.983,-92.13,-133.196,-54.613,-24.713,1.035,383.668,-109.428,196.857,94.775,-0.977,-0.708,1.239,-0.727,1.208,-0.718,-0.002,0.379
83,22.331,-5.99,323.879,-92.088,-129.582,-53.27,-24.479,1.18,383.704,-115.802,193.23,89.148,-0.948,-0.704,1.216,-0.77,1.192,-0.739,-0.002,0.383
84,22.939,-5.61,323.865,-92.013,-133.125,-54.026,-24.754,1.382,383.681,-109.309,193.303,89.379,-0.974,-0.704,1.216,-0.727,1.18,-0.717,-0.003,0.387
85,22.36,-5.267,323.858,-98.435,-133.162,-57.82,-24.343,1.036,384.122,-118.787,194.919,89.839,-0.976,-0.756,1.226,-0.788,1.192,-0.773,-0.003,0.39
