"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.125,-6.531,314.631,-537.982,-103.878,-14.023,-17.051,1.631,333.215,-399.276,94.07,40.45,-0.794,-4.322,0.666,-3.048,0.285,-3.667,0.002,-0.002
2,13.722,-6.223,315.052,-534.914,-105.611,-16.757,-16.328,1.807,333.215,-399.276,94.07,44.123,-0.808,-4.293,0.669,-3.049,0.271,-3.653,0.003,-0.002
3,13.767,-5.61,315.073,-528.567,-102.031,-22.58,-16.384,1.908,333.179,-392.902,97.697,45.95,-0.779,-4.243,0.696,-3.001,0.298,-3.605,0.005,-0.001
4,13.588,-5.8,314.629,-525.378,-103.82,-13.508,-16.34,2.209,333.62,-389.724,95.893,43.07,-0.795,-4.223,0.682,-2.974,0.3,-3.58,0.007,0
5,13.631,-5.749,314.65,-519.031,-100.239,-11.998,-16.652,2.253,332.738,-383.424,96.081,43.741,-0.766,-4.172,0.684,-2.934,0.299,-3.535,0.009,0.003
6,13.868,-5.649,314.174,-516.005,-105.587,-15.88,-16.486,2.346,332.738,-383.424,96.081,45.17,-0.81,-4.154,0.684,-2.934,0.287,-3.526,0.011,0.007
7,13.337,-5.568,314.65,-519.031,-100.239,-15.81,-16.567,2.206,332.738,-383.424,96.081,46.948,-0.767,-4.172,0.684,-2.933,0.298,-3.536,0.014,0.012
8,13.689,-6.077,313.754,-519.073,-103.854,-15.133,-16.165,2.386,332.297,-386.602,97.884,48.086,-0.797,-4.183,0.7,-2.962,0.301,-3.555,0.016,0.018
9,13.835,-6.05,314.198,-522.263,-102.065,-18.135,-16.211,1.817,331.869,-389.66,96.134,45.943,-0.781,-4.203,0.687,-2.988,0.286,-3.579,0.019,0.025
10,13.42,-6.23,314.629,-525.378,-103.82,-14.142,-16.162,1.803,332.287,-392.645,97.823,48.392,-0.796,-4.222,0.7,-3.007,0.284,-3.598,0.021,0.032
11,13.658,-6.046,314.629,-525.378,-103.82,-18.712,-16.152,1.533,332.31,-399.138,97.75,46.916,-0.795,-4.222,0.699,-3.055,0.285,-3.623,0.024,0.04
12,13.776,-6.22,314.184,-522.188,-105.608,-12.769,-16.2,1.494,332.751,-395.96,95.947,45.543,-0.81,-4.202,0.684,-3.027,0.287,-3.598,0.026,0.048
13,13.866,-6.597,314.629,-525.378,-103.82,-20.031,-16.066,1.404,332.346,-405.512,94.123,42.331,-0.794,-4.22,0.671,-3.103,0.272,-3.647,0.029,0.056
14,13.594,-6.636,314.629,-525.378,-103.82,-18.808,-16.203,1.361,332.324,-399.018,94.196,47.307,-0.795,-4.22,0.672,-3.054,0.271,-3.621,0.031,0.065
15,13.917,-6.585,314.629,-525.378,-103.82,-17.444,-16.024,1.491,332.787,-402.334,92.319,47.696,-0.794,-4.221,0.657,-3.075,0.272,-3.632,0.034,0.073
16,13.9,-6.458,314.629,-525.378,-103.82,-20.574,-15.919,1.589,332.346,-405.512,94.123,47.715,-0.794,-4.221,0.672,-3.104,0.272,-3.647,0.036,0.082
17,13.288,-6.191,314.208,-528.446,-102.087,-19.075,-15.483,1.446,331.928,-402.527,92.434,47.364,-0.783,-4.252,0.661,-3.085,0.272,-3.652,0.038,0.091
18,13.462,-6.543,314.629,-525.378,-103.82,-19.252,-15.878,1.634,331.928,-402.527,92.434,51.275,-0.796,-4.221,0.66,-3.085,0.258,-3.638,0.041,0.1
19,13.555,-6.935,315.073,-528.567,-102.031,-21.65,-15.615,0.866,331.5,-405.586,90.683,45.28,-0.78,-4.239,0.648,-3.11,0.243,-3.66,0.043,0.109
20,13.357,-6.701,314.629,-525.378,-103.82,-16.745,-16.108,1.451,331.5,-405.586,90.683,48.741,-0.796,-4.22,0.647,-3.112,0.243,-3.652,0.045,0.118
21,13.425,-6.579,314.198,-522.263,-102.065,-16.983,-16.154,1.177,331.464,-399.212,94.311,49.052,-0.783,-4.201,0.674,-3.063,0.271,-3.617,0.047,0.127
22,13.547,-6.657,315.08,-522.146,-101.994,-14.511,-16.114,1.352,331.464,-399.212,94.311,50.13,-0.779,-4.188,0.675,-3.063,0.256,-3.611,0.049,0.135
23,13.11,-6.12,314.629,-525.378,-103.82,-15.828,-16.204,1.499,332.333,-392.976,94.257,46.999,-0.797,-4.222,0.672,-3.008,0.271,-3.598,0.051,0.144
