"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.71,-3.904,353.105,-232.727,42.363,-51.112,-18.168,-2.028,260.668,-325.067,-26.731,51.685,0.346,-1.663,-0.329,-3.16,-1.662,-2.299,0.011,-0.013
2,15.16,-3.178,353.557,-229.495,44.188,-46.866,-17.778,-2.173,260.204,-321.752,-24.854,49.506,0.36,-1.64,-0.31,-3.133,-1.663,-2.273,0.016,-0.017
3,14.906,-2.834,353.977,-226.427,42.455,-52.033,-17.718,-1.979,260.204,-321.752,-24.854,54.235,0.347,-1.617,-0.31,-3.133,-1.677,-2.259,0.021,-0.021
4,14.957,-3.204,353.999,-220.08,46.036,-47.626,-18.391,-1.636,261.537,-318.831,-26.784,54.504,0.372,-1.57,-0.33,-3.09,-1.643,-2.216,0.026,-0.023
5,14.739,-3.011,353.999,-220.08,46.036,-50.008,-17.864,-1.943,261.073,-315.516,-24.907,57.058,0.372,-1.571,-0.31,-3.062,-1.644,-2.204,0.031,-0.024
6,14.207,-3.503,353.999,-220.08,46.036,-50.342,-18.322,-1.852,259.322,-315.452,-24.666,55.521,0.37,-1.569,-0.312,-3.083,-1.682,-2.209,0.035,-0.023
7,14.922,-2.893,354.871,-213.78,46.128,-57.323,-17.555,-2.08,259.322,-315.452,-24.666,52.81,0.372,-1.522,-0.309,-3.082,-1.693,-2.181,0.04,-0.022
8,14.781,-3.375,354.419,-217.012,44.303,-58.105,-18.109,-1.675,258.44,-309.152,-24.479,55.218,0.359,-1.546,-0.31,-3.032,-1.713,-2.172,0.044,-0.02
9,14.889,-2.987,354.419,-217.012,44.303,-54.979,-18.212,-1.803,257.999,-312.33,-22.675,60.212,0.359,-1.547,-0.293,-3.068,-1.715,-2.188,0.048,-0.016
10,14.778,-3.611,354.85,-220.127,42.548,-50.874,-18.04,-1.894,258.012,-312.21,-26.229,50.224,0.346,-1.566,-0.327,-3.066,-1.744,-2.197,0.051,-0.012
11,14.898,-3.656,354.842,-226.548,42.511,-55.219,-18.003,-1.726,257.581,-309.346,-24.365,58.382,0.346,-1.611,-0.309,-3.044,-1.745,-2.214,0.054,-0.008
12,14.577,-3.625,355.724,-226.431,42.582,-49.423,-17.701,-2.038,256.689,-309.089,-24.238,57.651,0.345,-1.607,-0.308,-3.051,-1.777,-2.212,0.057,-0.002
