"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,22.781,1.191,355.474,-84.454,43.067,-81.168,-25.575,-7.714,425.876,-144.693,-191.465,49.438,0.372,-0.607,-1.201,-0.845,0.544,-0.737,0.001,-0.009
2,22.865,1.316,355.451,-78.196,39.546,-75.059,-25.807,-7.779,425.876,-144.693,-191.465,42.181,0.347,-0.562,-1.202,-0.845,0.533,-0.716,0.002,-0.018
3,23.041,1.414,355.881,-81.311,37.791,-81.477,-25.492,-7.809,425.876,-144.693,-191.465,45.104,0.334,-0.584,-1.201,-0.845,0.521,-0.726,0.003,-0.028
4,23.042,1.781,355.902,-74.964,41.371,-79.156,-25.228,-7.671,425.876,-144.693,-191.465,42.683,0.36,-0.54,-1.201,-0.845,0.533,-0.706,0.004,-0.037
5,23.295,2.078,355.902,-74.964,41.371,-79.616,-25.486,-7.096,425.876,-144.693,-191.465,43.706,0.36,-0.541,-1.201,-0.846,0.533,-0.707,0.005,-0.047
6,23.467,1.483,355.902,-74.964,41.371,-80.177,-25.584,-7.053,425.412,-141.377,-189.589,46.193,0.361,-0.539,-1.192,-0.828,0.533,-0.696,0.006,-0.056
7,23.44,1.544,356.347,-78.154,43.16,-74.49,-25.575,-6.735,425.876,-144.693,-191.465,47.311,0.373,-0.561,-1.201,-0.847,0.532,-0.717,0.006,-0.065
8,23.499,1.904,355.458,-71.774,39.583,-78.207,-25.814,-6.964,425.412,-141.377,-189.589,44.365,0.349,-0.518,-1.192,-0.828,0.533,-0.687,0.007,-0.074
9,22.997,1.904,355.902,-74.964,41.371,-74.287,-25.72,-6.835,425.458,-141.708,-193.155,43.975,0.36,-0.54,-1.213,-0.83,0.521,-0.698,0.007,-0.084
10,23.181,1.814,356.767,-75.085,41.427,-82.105,-25.454,-6.868,424.589,-147.944,-193.101,42.245,0.36,-0.54,-1.215,-0.869,0.496,-0.719,0.007,-0.092
11,22.991,1.178,355.871,-75.127,37.813,-79.359,-25.54,-6.648,425.007,-150.929,-191.412,42.617,0.334,-0.54,-1.203,-0.887,0.509,-0.728,0.008,-0.101
12,23.215,1.363,355.895,-81.385,41.334,-83.184,-25.765,-6.964,425.448,-147.751,-193.216,43.987,0.36,-0.585,-1.213,-0.866,0.521,-0.738,0.008,-0.11
13,23.203,1.322,355.451,-78.196,39.546,-78.653,-25.58,-6.736,424.543,-147.613,-189.535,43.69,0.348,-0.562,-1.194,-0.867,0.521,-0.728,0.008,-0.119
14,22.767,1.84,356.777,-81.269,41.405,-76.139,-25.581,-6.695,425.448,-147.751,-193.216,43.318,0.358,-0.584,-1.213,-0.867,0.507,-0.738,0.008,-0.128
15,23.418,1.582,356.777,-81.269,41.405,-79.68,-25.542,-7.227,425.448,-147.751,-193.216,42.976,0.36,-0.583,-1.213,-0.865,0.508,-0.737,0.008,-0.136
16,23.206,1.323,356.77,-87.69,41.368,-77.298,-25.753,-7.141,425.043,-157.302,-195.039,44.662,0.359,-0.628,-1.226,-0.923,0.496,-0.789,0.008,-0.144
17,22.909,1.465,356.77,-87.69,41.368,-76.461,-25.535,-7.049,425.007,-150.929,-191.412,42.288,0.358,-0.628,-1.203,-0.886,0.507,-0.768,0.007,-0.153
18,23.344,1.183,355.905,-87.569,41.313,-75.283,-25.795,-6.911,425.471,-154.244,-193.289,45.451,0.36,-0.628,-1.214,-0.905,0.521,-0.779,0.007,-0.161
19,23.341,1.535,356.349,-90.758,43.101,-79.508,-25.622,-7.23,425.448,-147.751,-193.216,45.843,0.372,-0.651,-1.213,-0.865,0.52,-0.768,0.007,-0.17
20,23.113,0.879,356.349,-90.758,43.101,-81.566,-25.851,-7.366,425.043,-157.302,-195.039,42.148,0.372,-0.649,-1.226,-0.923,0.508,-0.798,0.006,-0.178
21,22.955,1.602,356.777,-81.269,41.405,-77.978,-25.49,-7.223,425.007,-150.929,-191.412,42.649,0.359,-0.583,-1.203,-0.885,0.507,-0.747,0.006,-0.186
22,23.126,1.892,355.474,-84.454,43.067,-80.269,-25.895,-6.867,425.448,-147.751,-193.216,47.21,0.373,-0.609,-1.214,-0.866,0.532,-0.749,0.005,-0.194
23,23.432,1.537,355.895,-81.385,41.334,-79.995,-25.53,-7.003,425.471,-154.244,-193.289,46.199,0.361,-0.585,-1.213,-0.905,0.521,-0.759,0.005,-0.202
24,22.874,1.386,355.895,-81.385,41.334,-76.113,-25.355,-7.004,425.912,-151.066,-195.092,43.391,0.359,-0.585,-1.222,-0.885,0.521,-0.748,0.005,-0.209
25,23.245,1.576,356.347,-78.154,43.16,-79.837,-25.479,-6.648,425.912,-151.066,-195.092,43.066,0.373,-0.561,-1.223,-0.885,0.52,-0.738,0.004,-0.217
26,23.354,1.516,356.325,-84.5,39.58,-76.893,-25.49,-7.089,425.912,-151.066,-195.092,48.028,0.347,-0.607,-1.223,-0.884,0.509,-0.758,0.004,-0.224
27,23.512,1.525,356.777,-81.269,41.405,-79.423,-25.265,-7.054,425.02,-150.809,-194.966,44.416,0.36,-0.583,-1.224,-0.885,0.497,-0.747,0.003,-0.231
28,23.456,1.227,356.777,-81.269,41.405,-78.048,-25.217,-7.139,425.007,-150.929,-191.412,44.089,0.36,-0.582,-1.203,-0.885,0.508,-0.747,0.003,-0.238
29,23.207,1.387,357.642,-81.39,41.461,-78.876,-25.307,-6.419,425.03,-144.766,-194.905,45.514,0.359,-0.582,-1.224,-0.85,0.484,-0.728,0.002,-0.244
30,23.61,1.366,357.62,-87.737,37.881,-79.443,-25.05,-6.828,424.602,-147.825,-196.655,46.586,0.335,-0.627,-1.235,-0.868,0.462,-0.758,0.001,-0.251
31,23.389,1.107,357.2,-90.805,39.614,-76.82,-25.399,-6.777,423.697,-147.687,-192.975,45.481,0.347,-0.649,-1.216,-0.87,0.472,-0.769,0.001,-0.257
32,23.324,0.701,358.075,-97.11,39.648,-77.133,-25.011,-6.831,424.161,-151.003,-194.852,43.409,0.346,-0.691,-1.225,-0.888,0.46,-0.798,0,-0.263
33,23.392,0.971,357.644,-93.995,41.402,-78.738,-25.492,-7.048,424.161,-151.003,-194.852,43.373,0.359,-0.67,-1.226,-0.888,0.471,-0.788,-0.001,-0.269
34,23.707,0.757,357.644,-93.995,41.402,-77.319,-25.278,-7.225,423.697,-147.687,-192.975,44.449,0.36,-0.67,-1.216,-0.868,0.472,-0.777,-0.002,-0.275
35,23.469,0.156,357.216,-103.484,43.098,-78.272,-25.497,-6.87,423.697,-147.687,-192.975,44.04,0.372,-0.736,-1.216,-0.869,0.483,-0.808,-0.003,-0.28
36,23.345,0.699,357.647,-106.599,41.344,-79.9,-25.273,-7.853,424.161,-151.003,-194.852,40.13,0.359,-0.759,-1.226,-0.886,0.471,-0.828,-0.005,-0.286
37,23.285,0.768,357.647,-106.599,41.344,-73.532,-25.585,-7.773,424.161,-151.003,-194.852,41.089,0.358,-0.759,-1.227,-0.886,0.471,-0.828,-0.006,-0.292
38,23.535,0.443,357.226,-109.668,43.077,-75.51,-25.493,-7.622,424.579,-153.987,-193.162,40.84,0.372,-0.781,-1.215,-0.903,0.495,-0.847,-0.007,-0.297
39,23.562,0.713,358.112,-103.442,46.713,-79.505,-25.396,-7.402,424.579,-153.987,-193.162,46.183,0.397,-0.736,-1.215,-0.904,0.493,-0.827,-0.008,-0.303
40,23.524,-0.032,357.647,-106.599,41.344,-72.484,-25.623,-7.533,424.579,-153.987,-193.162,46.179,0.359,-0.757,-1.215,-0.904,0.483,-0.837,-0.009,-0.309
41,23.78,0.035,358.091,-109.789,43.133,-75.477,-25.541,-7.536,424.161,-151.003,-194.852,40.469,0.372,-0.779,-1.226,-0.887,0.471,-0.837,-0.011,-0.314
42,23.297,0.393,357.647,-106.599,41.344,-79.852,-25.494,-7.444,424.161,-151.003,-194.852,44.416,0.359,-0.758,-1.226,-0.887,0.471,-0.828,-0.012,-0.32
43,22.862,0.616,358.543,-106.557,44.958,-78.098,-25.192,-7.275,423.697,-147.687,-192.975,44.059,0.382,-0.757,-1.216,-0.868,0.469,-0.817,-0.013,-0.325
44,23.44,0.048,357.661,-106.674,44.887,-77.351,-25.451,-7.675,424.161,-151.003,-194.852,39.369,0.384,-0.758,-1.226,-0.886,0.483,-0.827,-0.014,-0.33
45,23.253,0.48,358.088,-97.184,43.191,-80.146,-25.237,-7.136,424.566,-141.451,-193.028,40.566,0.371,-0.691,-1.214,-0.83,0.482,-0.766,-0.015,-0.335
46,23.569,-0.004,358.075,-97.11,39.648,-78.961,-24.968,-7.098,423.697,-147.687,-192.975,39.419,0.347,-0.689,-1.215,-0.869,0.46,-0.786,-0.017,-0.34
47,23.602,0.332,357.644,-93.995,41.402,-82.852,-25.324,-6.875,424.566,-141.451,-193.028,41.874,0.36,-0.668,-1.214,-0.83,0.484,-0.756,-0.018,-0.345
48,23.381,0.67,357.642,-81.39,41.461,-76.307,-25.196,-7.175,424.566,-141.451,-193.028,47.696,0.36,-0.58,-1.214,-0.83,0.484,-0.715,-0.019,-0.349
49,23.702,1.237,358.072,-84.505,39.707,-78.463,-25.452,-7.415,424.566,-141.451,-193.028,40.139,0.348,-0.603,-1.214,-0.829,0.471,-0.726,-0.02,-0.353
50,23.527,1.048,358.072,-84.505,39.707,-76.543,-25.227,-7.267,423.697,-147.687,-192.975,43.026,0.347,-0.602,-1.216,-0.868,0.46,-0.747,-0.022,-0.357
51,23.868,1.008,358.516,-87.695,41.495,-77.475,-25.539,-7.367,424.589,-147.944,-193.101,45.418,0.36,-0.624,-1.215,-0.868,0.471,-0.756,-0.023,-0.361
52,23.344,1.098,358.072,-84.505,39.707,-78.171,-25.597,-7.233,423.697,-147.687,-192.975,42.586,0.347,-0.602,-1.217,-0.868,0.459,-0.747,-0.024,-0.364
53,23.841,1.475,358.072,-84.505,39.707,-78.344,-25.316,-7.677,424.161,-151.003,-194.852,43.322,0.348,-0.604,-1.226,-0.886,0.46,-0.757,-0.025,-0.367
