"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,15.947,-3.273,306.835,-87.241,5.841,-47.223,-21.539,-0.847,277.242,-112.965,-48.096,71.323,0.1,-0.712,-0.518,-1.032,-0.772,-0.864,0.038,0.006
2,15.604,-2.861,306.405,-84.126,7.596,-48.241,-21.686,-0.588,276.824,-109.981,-49.785,72.264,0.114,-0.688,-0.534,-1.007,-0.774,-0.839,0.056,0.009
3,15.403,-2.808,307.256,-84.172,4.108,-46.827,-21.507,-0.547,276.788,-103.607,-46.158,73.409,0.084,-0.687,-0.501,-0.949,-0.789,-0.811,0.074,0.011
4,15.398,-3.227,306.835,-87.241,5.841,-48.529,-21.827,-0.102,276.36,-106.665,-47.908,71.58,0.098,-0.712,-0.519,-0.98,-0.791,-0.839,0.093,0.014
5,14.729,-3.046,306.835,-87.241,5.841,-49.708,-21.68,-0.373,275.919,-109.843,-46.104,69.072,0.096,-0.712,-0.502,-1.01,-0.794,-0.853,0.11,0.017
6,15.227,-3.286,306.835,-87.241,5.841,-46.522,-21.514,-0.82,275.491,-112.901,-47.855,66.214,0.098,-0.712,-0.519,-1.038,-0.809,-0.866,0.128,0.02
7,15.114,-3.367,306.405,-84.126,7.596,-47.729,-21.548,-0.508,275.491,-112.901,-47.855,66.935,0.112,-0.686,-0.519,-1.039,-0.794,-0.853,0.145,0.023
8,15.295,-3.849,306.429,-90.384,11.117,-46.576,-21.243,-1.084,274.645,-112.975,-51.295,70.554,0.142,-0.737,-0.551,-1.041,-0.811,-0.88,0.162,0.026
9,15.662,-3.441,306.415,-90.309,7.574,-48.972,-21.562,-1.223,273.74,-112.838,-47.614,71.148,0.114,-0.737,-0.52,-1.043,-0.829,-0.881,0.178,0.029
10,16.063,-3.535,306.415,-90.309,7.574,-51.618,-21.064,-1.085,273.299,-116.016,-45.81,69.87,0.115,-0.737,-0.502,-1.074,-0.829,-0.896,0.194,0.031
11,15.879,-3.572,306.835,-87.241,5.841,-55.347,-21.375,-1.262,272.43,-122.252,-45.757,64.425,0.1,-0.711,-0.504,-1.135,-0.863,-0.91,0.21,0.034
12,15.8,-3.825,307.724,-93.62,9.418,-50.481,-21.248,-1.174,271.584,-122.326,-49.196,71.88,0.129,-0.76,-0.538,-1.14,-0.897,-0.938,0.224,0.036
13,15.859,-3.819,309.029,-103.04,7.698,-55.295,-21.33,-1.754,271.133,-131.547,-47.454,70.128,0.114,-0.835,-0.522,-1.226,-0.93,-1.017,0.239,0.038
14,15.642,-3.97,309.901,-96.74,7.791,-53.405,-21.597,-1.572,271.179,-131.877,-51.02,70.05,0.114,-0.78,-0.557,-1.229,-0.961,-0.99,0.252,0.04
15,15.644,-4.36,310.776,-103.044,7.825,-58.015,-21.149,-1.617,270.274,-131.74,-47.339,70.493,0.114,-0.828,-0.522,-1.232,-0.979,-1.016,0.265,0.041
16,15.779,-4.353,311.627,-103.091,4.337,-54.785,-21.385,-1.797,270.297,-125.578,-50.832,67.238,0.086,-0.826,-0.556,-1.173,-1.024,-0.988,0.277,0.042
